zip,year,class,count
10452,2015-01-01T00:00:00Z,B,6898
10452,2015-01-01T00:00:00Z,C,2038
10453,2015-01-01T00:00:00Z,A,2766
10453,2015-01-01T00:00:00Z,B,7671
10453,2015-01-01T00:00:00Z,C,2850
10454,2015-01-01T00:00:00Z,A,830
10454,2015-01-01T00:00:00Z,B,1684
10454,2015-01-01T00:00:00Z,C,728
10455,2015-01-01T00:00:00Z,A,916
10455,2015-01-01T00:00:00Z,B,2219
10455,2015-01-01T00:00:00Z,C,682
10456,2015-01-01T00:00:00Z,A,2607
10456,2015-01-01T00:00:00Z,B,6538
10456,2015-01-01T00:00:00Z,C,2150
10457,2015-01-01T00:00:00Z,A,2961
10457,2015-01-01T00:00:00Z,B,7758
10457,2015-01-01T00:00:00Z,C,2731
10458,2015-01-01T00:00:00Z,A,3242
10458,2015-01-01T00:00:00Z,B,8222
10458,2015-01-01T00:00:00Z,C,2798
10459,2015-01-01T00:00:00Z,A,1502
10459,2015-01-01T00:00:00Z,B,3746
10459,2015-01-01T00:00:00Z,C,1519
10460,2015-01-01T00:00:00Z,A,1704
10460,2015-01-01T00:00:00Z,B,4487
10460,2015-01-01T00:00:00Z,C,1694
10461,2015-01-01T00:00:00Z,A,560
10461,2015-01-01T00:00:00Z,B,1009
10461,2015-01-01T00:00:00Z,C,333
10462,2015-01-01T00:00:00Z,A,1104
10462,2015-01-01T00:00:00Z,B,2374
10462,2015-01-01T00:00:00Z,C,802
10463,2015-01-01T00:00:00Z,A,1039
10463,2015-01-01T00:00:00Z,B,2537
10463,2015-01-01T00:00:00Z,C,896
10464,2015-01-01T00:00:00Z,A,18
10464,2015-01-01T00:00:00Z,B,48
10464,2015-01-01T00:00:00Z,C,20
10465,2015-01-01T00:00:00Z,A,106
10465,2015-01-01T00:00:00Z,B,191
10465,2015-01-01T00:00:00Z,C,55
10466,2015-01-01T00:00:00Z,A,1242
10466,2015-01-01T00:00:00Z,B,3347
10466,2015-01-01T00:00:00Z,C,1474
10467,2015-01-01T00:00:00Z,A,2881
10467,2015-01-01T00:00:00Z,B,7176
10467,2015-01-01T00:00:00Z,C,2367
10468,2015-01-01T00:00:00Z,A,2862
10468,2015-01-01T00:00:00Z,B,7063
10468,2015-01-01T00:00:00Z,C,2348
10469,2015-01-01T00:00:00Z,A,500
10469,2015-01-01T00:00:00Z,B,1342
10469,2015-01-01T00:00:00Z,C,582
10470,2015-01-01T00:00:00Z,A,390
10470,2015-01-01T00:00:00Z,B,909
10470,2015-01-01T00:00:00Z,C,444
10471,2015-01-01T00:00:00Z,A,99
10471,2015-01-01T00:00:00Z,B,158
10471,2015-01-01T00:00:00Z,C,48
10472,2015-01-01T00:00:00Z,A,1764
10472,2015-01-01T00:00:00Z,B,4790
10472,2015-01-01T00:00:00Z,C,1611
10473,2015-01-01T00:00:00Z,A,367
10473,2015-01-01T00:00:00Z,B,771
10473,2015-01-01T00:00:00Z,C,290
10474,2015-01-01T00:00:00Z,A,398
10474,2015-01-01T00:00:00Z,B,1039
10474,2015-01-01T00:00:00Z,C,391
10475,2015-01-01T00:00:00Z,A,78
10475,2015-01-01T00:00:00Z,B,123
10475,2015-01-01T00:00:00Z,C,20
11001,2015-01-01T00:00:00Z,B,2
11001,2015-01-01T00:00:00Z,C,1
11004,2015-01-01T00:00:00Z,A,1
11004,2015-01-01T00:00:00Z,B,37
11004,2015-01-01T00:00:00Z,C,18
11101,2015-01-01T00:00:00Z,A,184
11101,2015-01-01T00:00:00Z,B,438
11101,2015-01-01T00:00:00Z,C,158
11102,2015-01-01T00:00:00Z,A,148
11102,2015-01-01T00:00:00Z,B,438
11102,2015-01-01T00:00:00Z,C,170
11103,2015-01-01T00:00:00Z,A,232
11103,2015-01-01T00:00:00Z,B,530
11103,2015-01-01T00:00:00Z,C,154
11104,2015-01-01T00:00:00Z,A,184
11104,2015-01-01T00:00:00Z,B,559
11104,2015-01-01T00:00:00Z,C,141
11105,2015-01-01T00:00:00Z,A,164
11105,2015-01-01T00:00:00Z,B,480
11105,2015-01-01T00:00:00Z,C,279
11106,2015-01-01T00:00:00Z,A,147
11106,2015-01-01T00:00:00Z,B,470
11106,2015-01-01T00:00:00Z,C,176
11109,2015-01-01T00:00:00Z,B,2
11201,2015-01-01T00:00:00Z,A,144
11201,2015-01-01T00:00:00Z,B,305
11201,2015-01-01T00:00:00Z,C,122
11203,2015-01-01T00:00:00Z,A,1039
11203,2015-01-01T00:00:00Z,B,3344
11203,2015-01-01T00:00:00Z,C,1245
11204,2015-01-01T00:00:00Z,A,467
11204,2015-01-01T00:00:00Z,B,1141
11204,2015-01-01T00:00:00Z,C,351
11205,2015-01-01T00:00:00Z,A,327
11205,2015-01-01T00:00:00Z,B,713
11205,2015-01-01T00:00:00Z,C,206
11206,2015-01-01T00:00:00Z,A,712
11206,2015-01-01T00:00:00Z,B,2040
11206,2015-01-01T00:00:00Z,C,748
11207,2015-01-01T00:00:00Z,A,1557
11207,2015-01-01T00:00:00Z,B,5039
11207,2015-01-01T00:00:00Z,C,1967
11208,2015-01-01T00:00:00Z,A,1177
11208,2015-01-01T00:00:00Z,B,3888
11208,2015-01-01T00:00:00Z,C,1733
11209,2015-01-01T00:00:00Z,A,461
11209,2015-01-01T00:00:00Z,B,1161
11209,2015-01-01T00:00:00Z,C,380
11210,2015-01-01T00:00:00Z,A,838
11210,2015-01-01T00:00:00Z,B,2333
11210,2015-01-01T00:00:00Z,C,746
11211,2015-01-01T00:00:00Z,A,546
11211,2015-01-01T00:00:00Z,B,1205
11211,2015-01-01T00:00:00Z,C,459
11212,2015-01-01T00:00:00Z,A,1497
11212,2015-01-01T00:00:00Z,B,4647
11212,2015-01-01T00:00:00Z,C,1740
11213,2015-01-01T00:00:00Z,A,1686
11213,2015-01-01T00:00:00Z,B,5245
11213,2015-01-01T00:00:00Z,C,1729
11214,2015-01-01T00:00:00Z,A,520
11214,2015-01-01T00:00:00Z,B,1358
11214,2015-01-01T00:00:00Z,C,426
11215,2015-01-01T00:00:00Z,A,325
11215,2015-01-01T00:00:00Z,B,690
11215,2015-01-01T00:00:00Z,C,273
11216,2015-01-01T00:00:00Z,A,1192
11216,2015-01-01T00:00:00Z,B,3745
11216,2015-01-01T00:00:00Z,C,1445
11217,2015-01-01T00:00:00Z,A,276
11217,2015-01-01T00:00:00Z,B,580
11217,2015-01-01T00:00:00Z,C,253
11218,2015-01-01T00:00:00Z,A,868
11218,2015-01-01T00:00:00Z,B,2226
11218,2015-01-01T00:00:00Z,C,707
11219,2015-01-01T00:00:00Z,A,593
11219,2015-01-01T00:00:00Z,B,1293
11219,2015-01-01T00:00:00Z,C,421
11220,2015-01-01T00:00:00Z,A,1233
11220,2015-01-01T00:00:00Z,B,2647
11220,2015-01-01T00:00:00Z,C,1102
11221,2015-01-01T00:00:00Z,A,1569
11221,2015-01-01T00:00:00Z,B,4278
11221,2015-01-01T00:00:00Z,C,1854
11222,2015-01-01T00:00:00Z,A,363
11222,2015-01-01T00:00:00Z,B,578
11222,2015-01-01T00:00:00Z,C,225
11223,2015-01-01T00:00:00Z,A,343
11223,2015-01-01T00:00:00Z,B,827
11223,2015-01-01T00:00:00Z,C,284
11224,2015-01-01T00:00:00Z,A,316
11224,2015-01-01T00:00:00Z,B,671
11224,2015-01-01T00:00:00Z,C,247
11225,2015-01-01T00:00:00Z,A,1719
11225,2015-01-01T00:00:00Z,B,4922
11225,2015-01-01T00:00:00Z,C,1280
11226,2015-01-01T00:00:00Z,A,3520
11226,2015-01-01T00:00:00Z,B,9756
11226,2015-01-01T00:00:00Z,C,3209
11228,2015-01-01T00:00:00Z,A,95
11228,2015-01-01T00:00:00Z,B,275
11228,2015-01-01T00:00:00Z,C,74
11229,2015-01-01T00:00:00Z,A,428
11229,2015-01-01T00:00:00Z,B,972
11229,2015-01-01T00:00:00Z,C,330
11230,2015-01-01T00:00:00Z,A,1037
11230,2015-01-01T00:00:00Z,B,2673
11230,2015-01-01T00:00:00Z,C,779
11231,2015-01-01T00:00:00Z,A,209
11231,2015-01-01T00:00:00Z,B,433
11231,2015-01-01T00:00:00Z,C,139
11232,2015-01-01T00:00:00Z,A,324
11232,2015-01-01T00:00:00Z,B,701
11232,2015-01-01T00:00:00Z,C,232
11233,2015-01-01T00:00:00Z,A,1649
11233,2015-01-01T00:00:00Z,B,4638
11233,2015-01-01T00:00:00Z,C,1949
11234,2015-01-01T00:00:00Z,A,154
11234,2015-01-01T00:00:00Z,B,592
11234,2015-01-01T00:00:00Z,C,155
11235,2015-01-01T00:00:00Z,A,553
11235,2015-01-01T00:00:00Z,B,1522
11235,2015-01-01T00:00:00Z,C,388
11236,2015-01-01T00:00:00Z,A,218
11236,2015-01-01T00:00:00Z,B,1084
11236,2015-01-01T00:00:00Z,C,394
11237,2015-01-01T00:00:00Z,A,1295
11237,2015-01-01T00:00:00Z,B,3226
11237,2015-01-01T00:00:00Z,C,1244
11238,2015-01-01T00:00:00Z,A,880
11238,2015-01-01T00:00:00Z,B,2287
11238,2015-01-01T00:00:00Z,C,721
11239,2015-01-01T00:00:00Z,A,21
11239,2015-01-01T00:00:00Z,B,44
11239,2015-01-01T00:00:00Z,C,17
11249,2015-01-01T00:00:00Z,A,157
11249,2015-01-01T00:00:00Z,B,327
11249,2015-01-01T00:00:00Z,C,89
11354,2015-01-01T00:00:00Z,A,127
11354,2015-01-01T00:00:00Z,B,417
11354,2015-01-01T00:00:00Z,C,118
11355,2015-01-01T00:00:00Z,A,245
11355,2015-01-01T00:00:00Z,B,751
11355,2015-01-01T00:00:00Z,C,177
11356,2015-01-01T00:00:00Z,A,63
11356,2015-01-01T00:00:00Z,B,191
11356,2015-01-01T00:00:00Z,C,71
11357,2015-01-01T00:00:00Z,A,2
11357,2015-01-01T00:00:00Z,B,55
11357,2015-01-01T00:00:00Z,C,10
11358,2015-01-01T00:00:00Z,A,56
11358,2015-01-01T00:00:00Z,B,128
11358,2015-01-01T00:00:00Z,C,55
11360,2015-01-01T00:00:00Z,A,2
11360,2015-01-01T00:00:00Z,B,27
11360,2015-01-01T00:00:00Z,C,10
11361,2015-01-01T00:00:00Z,A,11
11361,2015-01-01T00:00:00Z,B,72
11361,2015-01-01T00:00:00Z,C,31
11362,2015-01-01T00:00:00Z,B,3
11362,2015-01-01T00:00:00Z,C,3
11363,2015-01-01T00:00:00Z,A,2
11363,2015-01-01T00:00:00Z,B,18
11363,2015-01-01T00:00:00Z,C,3
11364,2015-01-01T00:00:00Z,A,18
11364,2015-01-01T00:00:00Z,B,81
11364,2015-01-01T00:00:00Z,C,7
11365,2015-01-01T00:00:00Z,A,42
11365,2015-01-01T00:00:00Z,B,110
11365,2015-01-01T00:00:00Z,C,26
11366,2015-01-01T00:00:00Z,A,6
11366,2015-01-01T00:00:00Z,B,29
11366,2015-01-01T00:00:00Z,C,11
11367,2015-01-01T00:00:00Z,A,104
11367,2015-01-01T00:00:00Z,B,410
11367,2015-01-01T00:00:00Z,C,141
11368,2015-01-01T00:00:00Z,A,513
11368,2015-01-01T00:00:00Z,B,1441
11368,2015-01-01T00:00:00Z,C,527
11369,2015-01-01T00:00:00Z,A,101
11369,2015-01-01T00:00:00Z,B,371
11369,2015-01-01T00:00:00Z,C,119
11370,2015-01-01T00:00:00Z,A,33
11370,2015-01-01T00:00:00Z,B,134
11370,2015-01-01T00:00:00Z,C,29
11372,2015-01-01T00:00:00Z,A,358
11372,2015-01-01T00:00:00Z,B,1026
11372,2015-01-01T00:00:00Z,C,389
11373,2015-01-01T00:00:00Z,A,328
11373,2015-01-01T00:00:00Z,B,1057
11373,2015-01-01T00:00:00Z,C,312
11374,2015-01-01T00:00:00Z,A,227
11374,2015-01-01T00:00:00Z,B,505
11374,2015-01-01T00:00:00Z,C,110
11375,2015-01-01T00:00:00Z,A,177
11375,2015-01-01T00:00:00Z,B,428
11375,2015-01-01T00:00:00Z,C,147
11377,2015-01-01T00:00:00Z,A,322
11377,2015-01-01T00:00:00Z,B,919
11377,2015-01-01T00:00:00Z,C,256
11378,2015-01-01T00:00:00Z,A,57
11378,2015-01-01T00:00:00Z,B,156
11378,2015-01-01T00:00:00Z,C,128
11379,2015-01-01T00:00:00Z,A,24
11379,2015-01-01T00:00:00Z,B,83
11379,2015-01-01T00:00:00Z,C,16
11385,2015-01-01T00:00:00Z,A,634
11385,2015-01-01T00:00:00Z,B,1858
11385,2015-01-01T00:00:00Z,C,639
11411,2015-01-01T00:00:00Z,A,19
11411,2015-01-01T00:00:00Z,B,92
11411,2015-01-01T00:00:00Z,C,21
11412,2015-01-01T00:00:00Z,A,122
11412,2015-01-01T00:00:00Z,B,475
11412,2015-01-01T00:00:00Z,C,172
11413,2015-01-01T00:00:00Z,A,44
11413,2015-01-01T00:00:00Z,B,371
11413,2015-01-01T00:00:00Z,C,136
11414,2015-01-01T00:00:00Z,A,38
11414,2015-01-01T00:00:00Z,B,98
11414,2015-01-01T00:00:00Z,C,47
11415,2015-01-01T00:00:00Z,A,108
11415,2015-01-01T00:00:00Z,B,345
11415,2015-01-01T00:00:00Z,C,58
11416,2015-01-01T00:00:00Z,A,75
11416,2015-01-01T00:00:00Z,B,190
11416,2015-01-01T00:00:00Z,C,86
11417,2015-01-01T00:00:00Z,A,62
11417,2015-01-01T00:00:00Z,B,184
11417,2015-01-01T00:00:00Z,C,68
11418,2015-01-01T00:00:00Z,A,137
11418,2015-01-01T00:00:00Z,B,478
11418,2015-01-01T00:00:00Z,C,130
11419,2015-01-01T00:00:00Z,A,112
11419,2015-01-01T00:00:00Z,B,456
11419,2015-01-01T00:00:00Z,C,166
11420,2015-01-01T00:00:00Z,A,86
11420,2015-01-01T00:00:00Z,B,353
11420,2015-01-01T00:00:00Z,C,133
11421,2015-01-01T00:00:00Z,A,144
11421,2015-01-01T00:00:00Z,B,399
11421,2015-01-01T00:00:00Z,C,124
11422,2015-01-01T00:00:00Z,A,25
11422,2015-01-01T00:00:00Z,B,215
11422,2015-01-01T00:00:00Z,C,89
11423,2015-01-01T00:00:00Z,A,88
11423,2015-01-01T00:00:00Z,B,352
11423,2015-01-01T00:00:00Z,C,102
11426,2015-01-01T00:00:00Z,A,1
11426,2015-01-01T00:00:00Z,B,7
11426,2015-01-01T00:00:00Z,C,2
11427,2015-01-01T00:00:00Z,A,19
11427,2015-01-01T00:00:00Z,B,93
11427,2015-01-01T00:00:00Z,C,20
11428,2015-01-01T00:00:00Z,A,26
11428,2015-01-01T00:00:00Z,B,123
11428,2015-01-01T00:00:00Z,C,59
11429,2015-01-01T00:00:00Z,A,51
11429,2015-01-01T00:00:00Z,B,273
11429,2015-01-01T00:00:00Z,C,78
11430,2015-01-01T00:00:00Z,A,1
11430,2015-01-01T00:00:00Z,B,1
11432,2015-01-01T00:00:00Z,A,352
11432,2015-01-01T00:00:00Z,B,1164
11432,2015-01-01T00:00:00Z,C,376
11433,2015-01-01T00:00:00Z,A,136
11433,2015-01-01T00:00:00Z,B,762
11433,2015-01-01T00:00:00Z,C,341
11434,2015-01-01T00:00:00Z,A,152
11434,2015-01-01T00:00:00Z,B,596
11434,2015-01-01T00:00:00Z,C,271
11435,2015-01-01T00:00:00Z,A,185
11435,2015-01-01T00:00:00Z,B,708
11435,2015-01-01T00:00:00Z,C,245
11436,2015-01-01T00:00:00Z,A,36
11436,2015-01-01T00:00:00Z,B,164
11436,2015-01-01T00:00:00Z,C,62
11452,2015-01-01T00:00:00Z,A,5
11452,2015-01-01T00:00:00Z,B,4
11452,2015-01-01T00:00:00Z,C,3
11691,2015-01-01T00:00:00Z,A,535
11691,2015-01-01T00:00:00Z,B,1733
11691,2015-01-01T00:00:00Z,C,682
11692,2015-01-01T00:00:00Z,A,142
11692,2015-01-01T00:00:00Z,B,392
11692,2015-01-01T00:00:00Z,C,114
11693,2015-01-01T00:00:00Z,A,59
11693,2015-01-01T00:00:00Z,B,157
11693,2015-01-01T00:00:00Z,C,45
11694,2015-01-01T00:00:00Z,A,105
11694,2015-01-01T00:00:00Z,B,206
11694,2015-01-01T00:00:00Z,C,38
11697,2015-01-01T00:00:00Z,A,1
11697,2015-01-01T00:00:00Z,B,4
NA,2015-01-01T00:00:00Z,A,22
NA,2015-01-01T00:00:00Z,B,46
NA,2015-01-01T00:00:00Z,C,31
2015,2016-01-01T00:00:00Z,B,1
2016,2016-01-01T00:00:00Z,A,6
2016,2016-01-01T00:00:00Z,B,11
2016,2016-01-01T00:00:00Z,C,2
10001,2016-01-01T00:00:00Z,A,186
10001,2016-01-01T00:00:00Z,B,282
10001,2016-01-01T00:00:00Z,C,123
10002,2016-01-01T00:00:00Z,A,706
10002,2016-01-01T00:00:00Z,B,1375
10002,2016-01-01T00:00:00Z,C,610
10003,2016-01-01T00:00:00Z,A,476
10003,2016-01-01T00:00:00Z,B,963
10003,2016-01-01T00:00:00Z,C,350
10004,2016-01-01T00:00:00Z,B,3
10004,2016-01-01T00:00:00Z,C,1
10005,2016-01-01T00:00:00Z,A,2
10005,2016-01-01T00:00:00Z,B,7
10006,2016-01-01T00:00:00Z,A,14
10006,2016-01-01T00:00:00Z,B,9
10006,2016-01-01T00:00:00Z,C,24
10007,2016-01-01T00:00:00Z,A,13
10007,2016-01-01T00:00:00Z,B,2
10007,2016-01-01T00:00:00Z,C,10
10009,2016-01-01T00:00:00Z,A,657
10009,2016-01-01T00:00:00Z,B,1212
10009,2016-01-01T00:00:00Z,C,447
10010,2016-01-01T00:00:00Z,A,114
10010,2016-01-01T00:00:00Z,B,235
10010,2016-01-01T00:00:00Z,C,84
10011,2016-01-01T00:00:00Z,A,420
10011,2016-01-01T00:00:00Z,B,787
10011,2016-01-01T00:00:00Z,C,385
10012,2016-01-01T00:00:00Z,A,326
10012,2016-01-01T00:00:00Z,B,627
10012,2016-01-01T00:00:00Z,C,269
10013,2016-01-01T00:00:00Z,A,247
10013,2016-01-01T00:00:00Z,B,367
10013,2016-01-01T00:00:00Z,C,195
10014,2016-01-01T00:00:00Z,A,307
10014,2016-01-01T00:00:00Z,B,594
10014,2016-01-01T00:00:00Z,C,300
10016,2016-01-01T00:00:00Z,A,388
10016,2016-01-01T00:00:00Z,B,590
10016,2016-01-01T00:00:00Z,C,210
10017,2016-01-01T00:00:00Z,A,61
10017,2016-01-01T00:00:00Z,B,138
10017,2016-01-01T00:00:00Z,C,26
10018,2016-01-01T00:00:00Z,A,76
10018,2016-01-01T00:00:00Z,B,140
10018,2016-01-01T00:00:00Z,C,94
10019,2016-01-01T00:00:00Z,A,594
10019,2016-01-01T00:00:00Z,B,932
10019,2016-01-01T00:00:00Z,C,488
10021,2016-01-01T00:00:00Z,A,195
10021,2016-01-01T00:00:00Z,B,345
10021,2016-01-01T00:00:00Z,C,110
10022,2016-01-01T00:00:00Z,A,208
10022,2016-01-01T00:00:00Z,B,426
10022,2016-01-01T00:00:00Z,C,142
10023,2016-01-01T00:00:00Z,A,287
10023,2016-01-01T00:00:00Z,B,369
10023,2016-01-01T00:00:00Z,C,119
10024,2016-01-01T00:00:00Z,A,452
10024,2016-01-01T00:00:00Z,B,888
10024,2016-01-01T00:00:00Z,C,341
10025,2016-01-01T00:00:00Z,A,1012
10025,2016-01-01T00:00:00Z,B,2136
10025,2016-01-01T00:00:00Z,C,708
10026,2016-01-01T00:00:00Z,A,712
10026,2016-01-01T00:00:00Z,B,1680
10026,2016-01-01T00:00:00Z,C,614
10027,2016-01-01T00:00:00Z,A,1289
10027,2016-01-01T00:00:00Z,B,3021
10027,2016-01-01T00:00:00Z,C,1133
10028,2016-01-01T00:00:00Z,A,318
10028,2016-01-01T00:00:00Z,B,452
10028,2016-01-01T00:00:00Z,C,218
10029,2016-01-01T00:00:00Z,A,1112
10029,2016-01-01T00:00:00Z,B,2926
10029,2016-01-01T00:00:00Z,C,1103
10030,2016-01-01T00:00:00Z,A,833
10030,2016-01-01T00:00:00Z,B,2024
10030,2016-01-01T00:00:00Z,C,762
10031,2016-01-01T00:00:00Z,A,2317
10031,2016-01-01T00:00:00Z,B,6806
10031,2016-01-01T00:00:00Z,C,2665
10032,2016-01-01T00:00:00Z,A,2186
10032,2016-01-01T00:00:00Z,B,5547
10032,2016-01-01T00:00:00Z,C,2346
10033,2016-01-01T00:00:00Z,A,1550
10033,2016-01-01T00:00:00Z,B,3851
10033,2016-01-01T00:00:00Z,C,1492
10034,2016-01-01T00:00:00Z,A,1750
10034,2016-01-01T00:00:00Z,B,4244
10034,2016-01-01T00:00:00Z,C,1328
10035,2016-01-01T00:00:00Z,A,821
10035,2016-01-01T00:00:00Z,B,2156
10035,2016-01-01T00:00:00Z,C,645
10036,2016-01-01T00:00:00Z,A,397
10036,2016-01-01T00:00:00Z,B,791
10036,2016-01-01T00:00:00Z,C,321
10037,2016-01-01T00:00:00Z,A,356
10037,2016-01-01T00:00:00Z,B,850
10037,2016-01-01T00:00:00Z,C,334
10038,2016-01-01T00:00:00Z,A,58
10038,2016-01-01T00:00:00Z,B,62
10038,2016-01-01T00:00:00Z,C,46
10039,2016-01-01T00:00:00Z,A,466
10039,2016-01-01T00:00:00Z,B,1204
10039,2016-01-01T00:00:00Z,C,425
10040,2016-01-01T00:00:00Z,A,1267
10040,2016-01-01T00:00:00Z,B,2789
10040,2016-01-01T00:00:00Z,C,1005
10044,2016-01-01T00:00:00Z,A,25
10044,2016-01-01T00:00:00Z,B,60
10044,2016-01-01T00:00:00Z,C,2
10065,2016-01-01T00:00:00Z,A,194
10065,2016-01-01T00:00:00Z,B,413
10065,2016-01-01T00:00:00Z,C,84
10075,2016-01-01T00:00:00Z,A,89
10075,2016-01-01T00:00:00Z,B,147
10075,2016-01-01T00:00:00Z,C,72
10128,2016-01-01T00:00:00Z,A,362
10128,2016-01-01T00:00:00Z,B,570
10128,2016-01-01T00:00:00Z,C,286
10129,2016-01-01T00:00:00Z,B,1
10280,2016-01-01T00:00:00Z,A,13
10280,2016-01-01T00:00:00Z,B,18
10280,2016-01-01T00:00:00Z,C,7
10282,2016-01-01T00:00:00Z,A,17
10282,2016-01-01T00:00:00Z,B,3
10282,2016-01-01T00:00:00Z,C,11
10301,2016-01-01T00:00:00Z,A,315
10301,2016-01-01T00:00:00Z,B,1052
10301,2016-01-01T00:00:00Z,C,419
10302,2016-01-01T00:00:00Z,A,78
10302,2016-01-01T00:00:00Z,B,321
10302,2016-01-01T00:00:00Z,C,129
10303,2016-01-01T00:00:00Z,A,251
10303,2016-01-01T00:00:00Z,B,553
10303,2016-01-01T00:00:00Z,C,181
10304,2016-01-01T00:00:00Z,A,412
10304,2016-01-01T00:00:00Z,B,1049
10304,2016-01-01T00:00:00Z,C,299
10305,2016-01-01T00:00:00Z,A,33
10305,2016-01-01T00:00:00Z,B,149
10305,2016-01-01T00:00:00Z,C,30
10306,2016-01-01T00:00:00Z,A,52
10306,2016-01-01T00:00:00Z,B,119
10306,2016-01-01T00:00:00Z,C,38
10307,2016-01-01T00:00:00Z,A,7
10307,2016-01-01T00:00:00Z,B,12
10307,2016-01-01T00:00:00Z,C,5
10308,2016-01-01T00:00:00Z,A,18
10308,2016-01-01T00:00:00Z,B,44
10308,2016-01-01T00:00:00Z,C,14
10309,2016-01-01T00:00:00Z,A,6
10309,2016-01-01T00:00:00Z,B,33
10309,2016-01-01T00:00:00Z,C,6
10310,2016-01-01T00:00:00Z,A,95
10310,2016-01-01T00:00:00Z,B,352
10310,2016-01-01T00:00:00Z,C,105
10312,2016-01-01T00:00:00Z,A,14
10312,2016-01-01T00:00:00Z,B,29
10312,2016-01-01T00:00:00Z,C,7
10314,2016-01-01T00:00:00Z,A,63
10314,2016-01-01T00:00:00Z,B,126
10314,2016-01-01T00:00:00Z,C,38
10451,2016-01-01T00:00:00Z,A,996
10451,2016-01-01T00:00:00Z,B,3390
10451,2016-01-01T00:00:00Z,C,1112
10452,2016-01-01T00:00:00Z,A,2683
10452,2016-01-01T00:00:00Z,B,8519
10452,2016-01-01T00:00:00Z,C,2354
10453,2016-01-01T00:00:00Z,A,3143
10453,2016-01-01T00:00:00Z,B,10455
10453,2016-01-01T00:00:00Z,C,3028
10454,2016-01-01T00:00:00Z,A,714
10454,2016-01-01T00:00:00Z,B,2224
10454,2016-01-01T00:00:00Z,C,823
10455,2016-01-01T00:00:00Z,A,845
10455,2016-01-01T00:00:00Z,B,2730
10455,2016-01-01T00:00:00Z,C,912
10456,2016-01-01T00:00:00Z,A,2499
10456,2016-01-01T00:00:00Z,B,7821
10456,2016-01-01T00:00:00Z,C,2485
10457,2016-01-01T00:00:00Z,A,2755
10457,2016-01-01T00:00:00Z,B,9062
10457,2016-01-01T00:00:00Z,C,2885
10458,2016-01-01T00:00:00Z,A,3027
10458,2016-01-01T00:00:00Z,B,9169
10458,2016-01-01T00:00:00Z,C,3069
10459,2016-01-01T00:00:00Z,A,1187
10459,2016-01-01T00:00:00Z,B,4387
10459,2016-01-01T00:00:00Z,C,1476
10460,2016-01-01T00:00:00Z,A,1740
10460,2016-01-01T00:00:00Z,B,5304
10460,2016-01-01T00:00:00Z,C,1980
10461,2016-01-01T00:00:00Z,A,485
10461,2016-01-01T00:00:00Z,B,1246
10461,2016-01-01T00:00:00Z,C,439
10462,2016-01-01T00:00:00Z,A,825
10462,2016-01-01T00:00:00Z,B,2441
10462,2016-01-01T00:00:00Z,C,770
10463,2016-01-01T00:00:00Z,A,1027
10463,2016-01-01T00:00:00Z,B,3050
10463,2016-01-01T00:00:00Z,C,876
10464,2016-01-01T00:00:00Z,A,19
10464,2016-01-01T00:00:00Z,B,45
10464,2016-01-01T00:00:00Z,C,17
10465,2016-01-01T00:00:00Z,A,57
10465,2016-01-01T00:00:00Z,B,212
10465,2016-01-01T00:00:00Z,C,68
10466,2016-01-01T00:00:00Z,A,1034
10466,2016-01-01T00:00:00Z,B,3360
10466,2016-01-01T00:00:00Z,C,1280
10467,2016-01-01T00:00:00Z,A,2650
10467,2016-01-01T00:00:00Z,B,8228
10467,2016-01-01T00:00:00Z,C,2608
10468,2016-01-01T00:00:00Z,A,2408
10468,2016-01-01T00:00:00Z,B,7074
10468,2016-01-01T00:00:00Z,C,2469
10469,2016-01-01T00:00:00Z,A,305
10469,2016-01-01T00:00:00Z,B,1098
10469,2016-01-01T00:00:00Z,C,447
10470,2016-01-01T00:00:00Z,A,428
10470,2016-01-01T00:00:00Z,B,1205
10470,2016-01-01T00:00:00Z,C,457
10471,2016-01-01T00:00:00Z,A,55
10471,2016-01-01T00:00:00Z,B,188
10471,2016-01-01T00:00:00Z,C,45
10472,2016-01-01T00:00:00Z,A,1737
10472,2016-01-01T00:00:00Z,B,5845
10472,2016-01-01T00:00:00Z,C,2079
10473,2016-01-01T00:00:00Z,A,170
10473,2016-01-01T00:00:00Z,B,744
10473,2016-01-01T00:00:00Z,C,242
10474,2016-01-01T00:00:00Z,A,364
10474,2016-01-01T00:00:00Z,B,1358
10474,2016-01-01T00:00:00Z,C,438
10475,2016-01-01T00:00:00Z,A,46
10475,2016-01-01T00:00:00Z,B,148
10475,2016-01-01T00:00:00Z,C,34
11001,2016-01-01T00:00:00Z,A,1
11001,2016-01-01T00:00:00Z,B,9
11001,2016-01-01T00:00:00Z,C,2
11004,2016-01-01T00:00:00Z,B,22
11004,2016-01-01T00:00:00Z,C,14
11101,2016-01-01T00:00:00Z,A,160
11101,2016-01-01T00:00:00Z,B,429
11101,2016-01-01T00:00:00Z,C,154
11102,2016-01-01T00:00:00Z,A,149
11102,2016-01-01T00:00:00Z,B,413
11102,2016-01-01T00:00:00Z,C,96
11103,2016-01-01T00:00:00Z,A,247
11103,2016-01-01T00:00:00Z,B,660
11103,2016-01-01T00:00:00Z,C,241
11104,2016-01-01T00:00:00Z,A,193
11104,2016-01-01T00:00:00Z,B,608
11104,2016-01-01T00:00:00Z,C,180
