zip_code,avg_zhvi_2000,avg_zhvi_2001,avg_zhvi_2002,avg_zhvi_2003,avg_zhvi_2004,avg_zhvi_2005,avg_zhvi_2006,avg_zhvi_2007,avg_zhvi_2008,avg_zhvi_2009,avg_zhvi_2010,avg_zhvi_2011,avg_zhvi_2012,avg_zhvi_2013,avg_zhvi_2014,avg_zhvi_2015,avg_zhvi_2016,avg_zhvi_2017,avg_zhvi_2018,avg_zhvi_2019,avg_zhvi_2020,avg_zhvi_2021,avg_zhvi_2022,avg_zhvi_2023
11561,225059.16884166666,254328.50794166667,296281.39087272726,351373.79508333333,400531.09880833334,462032.5542333333,500120.53855,491291.73486666667,480239.41050833336,450549.736275,443381.9430833333,435331.7689833333,425353.830675,431776.780325,428483.36334166664,440100.59615833336,466227.0031166667,494865.49995,531496.7559583334,553475.0428083333,577153.3423333333,641444.949725,702674.4351,705785.8409000001
11563,198967.00173333334,224678.25944166665,253603.53888333333,293455.65458333335,335031.69055833336,376067.77615833335,411844.61586666666,400296.6649166667,381963.27301666664,354359.00019166665,347273.3467583333,336812.4661166667,327930.73671666667,339911.850325,361888.852825,381781.9327333333,405125.64856666664,428184.4931166667,464587.404325,491551.214125,523328.189425,568491.42345,598760.995725,614483.5829
11565,260264.11866666668,289995.23086666665,328673.36255,377208.95180833334,432202.15318333334,481980.354325,520152.10466666665,504500.59554166667,476982.84941666666,439907.4002916667,425291.22408333333,418679.453025,412585.76313333336,422142.055925,436368.3141083333,444946.7955333333,466586.70664166665,494415.39780833333,525148.616025,538325.6930166667,560091.5243833333,594405.334825,632514.6266333333,651515.8337
11566,275054.77320833335,302642.500875,340777.7099416667,401085.9776166667,449308.16706666665,505969.698975,543085.06145,513398.50073333335,496585.8433,464417.56213333335,455618.30406666663,441454.636775,435885.24333333335,452960.22256666666,476486.9056,480014.7224166667,500163.04825833335,525177.9728083333,554492.8373083333,571524.8978333334,596809.76975,646078.140125,693036.87125,709941.63636
11568,969263.5465916666,1133780.89475,1308663.68825,1509815.9098333332,1671290.7529166667,1800779.07125,1926085.3674166666,1897187.9564999999,1842817.1735,1710916.7228333333,1655755.7280833332,1573641.75975,1546644.21025,1576628.8655833334,1697261.0308333333,1765890.6025,1838601.4606666667,1853328.4124166667,1863494.1620833334,1838373.5799166667,1830689.1058333335,2073058.827,2302776.20925,2354623.1696
11569,428733.8596166667,488352.2672416667,577127.7149,648085.3042083334,759820.9919916666,847126.47825,898211.1192333333,887242.226275,837545.2900916666,769350.141475,762664.4283583333,763200.1677,723617.9264,714525.3312916667,728344.985525,749963.5626833333,783522.9911250001,798435.5484416666,822037.333675,849835.1787416667,891247.8431083333,965194.5793416667,1099389.6029166668,1115626.019
11570,321454.70749166666,357172.57934166666,396438.40555,459167.949125,518472.6054416667,584113.1941333333,618890.0713083333,605510.3711583334,589068.6968583333,559815.5730166667,550190.91365,534617.6448,538451.50245,556216.2831833333,597975.7255416666,621583.2001083334,646977.9235416667,661568.6510083333,684107.9485083333,689473.5977083333,701785.124,756944.393925,792831.9412416667,811703.06222
11572,238699.62413333333,266893.0302916667,300655.73949166667,350360.41765,399044.5224166667,447976.289925,488654.84383333335,472117.4216416667,455309.32951666665,425778.75021666667,419318.73628333333,404383.2876,394202.4613166667,401369.9663,407402.98419166665,411450.85511666664,432929.1428166667,465388.3288,502389.631325,519498.96229166666,549084.8970416667,594180.4994666667,635596.884225,654661.33374
11575,150993.604425,166905.529675,186911.467625,212715.26385,247429.07486666666,292589.688675,338574.318775,349817.4976333333,337585.97175,283448.7413,248226.0746,239219.274175,220840.82156666668,225356.93559166667,236814.83853333333,252876.934525,272812.47403333336,297568.428375,330242.22505833337,357134.09225833334,392280.79068333335,431678.30401666666,471440.535925,490060.53512
11576,531617.0953833333,603835.38235,662419.8891333333,732274.1501416666,797497.2358,887661.7225333333,965060.3970416667,940131.4364916667,894415.753725,843291.8306333333,815853.6937083333,805030.100675,814789.637175,848172.5656083333,913854.7291666666,942266.5719666666,993639.4194583333,1023556.8704166666,1064783.1083333334,1073685.0650833333,1076971.8750833333,1189560.8175833332,1326738.6211666667,1368698.4508
11577,383651.9480916667,431960.85291666666,483347.49053333333,547951.8731833333,609199.9491083333,681492.3253833334,736427.8615166666,702754.0059,678845.638475,639114.1873250001,620183.78595,603783.8684666667,610904.452125,644767.6636416666,694682.2607416667,731567.8721166666,775008.8467,812279.6927,846885.3192666667,865543.8396749999,880835.0304,956222.6703166667,1029003.2119,1064757.6826
11579,363656.9481833333,402087.908625,446350.90818333335,509984.777725,569915.521075,640089.4898833333,680990.4673916666,652006.4979416666,618589.706625,584721.8788166667,578794.4236666667,576684.2031166666,574069.7515916666,592328.216725,626171.2735,632278.4291833333,655334.0926416666,687962.3320833333,715628.3346583333,727632.2072,749966.185525,807420.675,890901.3304416667,924829.31308
11580,213206.30388333334,240125.12279166668,267587.45311666664,309383.39225000003,349061.8871666667,391428.647525,436848.62048333336,433120.61381666665,405921.55035833333,363009.8866166667,348876.91985,336943.500625,326952.13111666666,337419.7532,353162.173175,368065.7120416667,394405.82925,425770.56375833333,458702.596075,484886.15246666665,515577.08996666665,554039.2108916667,593204.0477083334,608244.4152
11581,263849.865925,295733.44536666665,326511.5715083333,373940.1031666667,421492.9988666667,470156.5690416667,517357.405825,505528.0969333333,471711.41640833335,424763.57100833335,413792.9003583333,401343.572025,390572.92585833336,399359.7453666667,415415.394025,435673.06405,460825.07415833336,496615.125875,529020.4666916666,550933.2485833333,575078.2552833334,620425.315125,659471.1915166667,668012.5205
11590,202590.578575,233055.191375,268175.14245833334,313907.7742666667,356912.63618333335,404224.05835,444361.29005,437961.29603333335,416621.50684166665,373291.2713166667,357520.12474166666,344313.28733333334,341219.30815833336,355520.5508083333,378784.9883166667,398281.43565,420760.792775,446132.1226416667,477170.94175,500480.0011666667,522571.668475,572439.7035416667,623678.4671,633451.94426
11596,309440.8474916667,336547.2097333333,378271.99565,432763.94924166665,485242.990875,538195.7574,572287.4246666667,555312.1501083333,539611.3189083333,504482.99536666664,498353.1841833333,490267.9486416667,494554.555025,521423.0962583333,559327.0925833334,580596.7367416667,601252.7240333334,639788.3455666667,668025.1863000001,684400.0220916667,705929.202325,740688.7393083333,788092.763425,803872.4915
11598,357834.492675,408162.578225,448611.8605416667,503228.6512416667,563957.3915,656316.7404666666,703206.8325333333,682095.5864,643271.5124166667,598630.5564833333,575514.42325,566650.1622,564128.3491916667,565526.1644166667,589853.8866166667,610756.1933583333,670220.4194166667,734855.0642,794414.8881916667,829117.2089583334,853338.34005,945991.25455,1026184.4520833334,1059306.227
11691,216550.99875,236890.77268333334,257266.39762499998,267445.33190833335,292213.36383333337,351656.3443,403078.11565,406838.2320166667,395828.52208333334,353341.6214083333,329784.01283333334,327269.858675,315373.00440833333,322560.98295,323104.69320833334,342866.229525,377421.814875,405585.7051833333,440417.4344833333,491906.07143333333,522324.3175916667,563602.4405083333,608667.1780166667,603664.79516
11692,152005.38559166665,168685.373075,184494.61540833334,202194.51941666668,245296.15590833334,279779.82981666666,320372.2315583333,339472.98137500003,329662.4345166667,278690.45691666665,261115.932625,252706.79093333334,257758.365775,262615.1055333333,264809.9578166667,269720.2086333333,283418.32995833334,302617.17835,328544.76803333336,355481.2166916667,431282.96804166667,471516.78316666663,507711.3197,538323.0394
11693,167475.37771666667,183891.47851666666,212003.496175,236901.65369166667,290236.31564166665,326481.34080833336,395793.11933333334,404741.25933333335,390650.83626666665,359380.7131,345221.7772416667,327936.6699,328857.89245833334,331543.6559083333,310362.75815,340510.128275,373652.957875,425264.69016666664,515035.73023333336,535278.340675,546666.51609166665,549896.9195666667,533488.5108166666,476949.9049
11694,238086.2151,272839.7845666667,315697.7872166667,330461.8975833333,329495.22990833333,387803.9384,436180.28605,436329.13314166665,424880.2300833333,377381.1714,368688.8108916667,370609.4937583333,365150.16706666665,363459.19100833335,352299.26460833335,371407.76754166663,406374.94793333334,437723.2607111111,612751.5418181819,670346.7453916667,710094.6982666666,776706.8204166667,843609.4753833333,826361.7558
11701,163734.649025,180356.34946666667,209028.43546666668,242879.4034,286274.2958083333,330475.83339166665,370041.5165083333,376246.784325,354124.160225,315699.6147,304127.8648166667,280731.18771666667,256103.682025,241321.6161,255771.25551666666,268840.291675,286548.07714999997,302844.8457833333,324827.4974333333,370301.16756666667,396122.9641166667,439244.495425,480926.43776666664,482232.01866
11702,201843.33414166665,243017.45359166668,280512.591075,324337.042175,383209.49870833335,440128.65614166664,460259.9048083333,458266.6527,445338.93134999997,415976.4004166667,410063.9037583333,396381.675475,379366.59596666665,387015.31343333336,397506.22243333334,414376.5787333333,420626.67590000003,439424.25498333335,440812.65140833333,493807.69555,507145.8541583333,553994.2635083334,603359.7982166667,605283.23786
11703,167213.2266,199969.66293333334,232144.33159166668,278179.22715833335,321415.8863333333,364772.84295,395611.57851666666,389964.78088333335,361722.07135,323540.19465,316800.060775,303885.07043333334,287087.2588333333,295789.120375,316249.6690666667,333218.22675833333,342208.1252083333,353923.61851666664,348349.42897272727,398314.61355,421627.00440833333,461026.77865,503931.9167416667,511969.70896
11704,171952.30684166666,197541.39431666667,231334.417775,277219.23815,320265.72771666665,365822.424225,395625.572,391824.56546666665,367161.77305,329379.460925,321015.67715,308729.41649166663,294628.1879416667,294241.28534166666,306271.15448333335,320407.8251083333,330353.0226833334,344091.6324416667,340182.32444166666,390453.10908333334,413540.1146916667,448115.183,490166.411625,501774.75928
11705,207825.692025,240933.62574166668,287183.981275,343522.8756833333,381461.1952,437562.138275,479971.008525,479054.854625,450006.12141666666,410114.38714166667,405436.3341916667,390051.05925833335,378289.0528333333,372906.47515,375101.94635833334,385576.10445833334,411392.52385833336,427354.73651666666,440987.302225,489887.59520833334,512700.62518333335,564872.6447333334,610659.2487,623238.2863800001
11706,161051.34720833332,186764.79777499998,217612.80616666668,259530.72270833334,299518.59475,344814.74909166666,379982.62293333333,383337.252125,355887.1904166667,313933.5123333333,300639.29925,277892.9723833333,262987.4321916667,262729.74305,264680.63916666666,278307.64852499997,298104.2268083333,316760.4115916667,333079.26080833335,377673.35865833337,406908.46845,452490.4955416667,486835.812425,492949.82772
11709,312662.368725,349322.8118,395531.33495,457749.02900833334,506869.5608833333,580539.37665,597134.2460666667,571133.0430666667,537720.713975,502163.191175,484817.9915333333,480891.3394666667,468380.271025,481301.76306666667,510000.8029,513446.7970833333,529353.7683083334,552196.4783416666,571281.6999,584921.3009333333,604783.702125,641255.3362,674104.2931,677217.49708
11710,246023.13461666668,274650.2525333333,311294.42590000003,365567.21845,408478.43045,460221.2064083333,497507.15085,475507.3039666667,456843.60148333333,424873.8113083333,420471.45125,405662.74155833333,397173.5477333333,407100.60726666666,429495.1264416667,443197.2493833333,459326.475425,488775.1942833333,512704.471925,531081.228625,550195.4883416666,589351.2348666666,635250.4269583334,655262.17834
11713,126189.86856666667,142333.53738333334,170230.72189166668,203136.25715833332,240259.12095833334,277611.0628416667,292067.71365833335,292429.2559333333,278246.281875,249874.68145,242516.57425833333,227174.19288333334,221404.626025,226007.17051666667,242121.68694166667,254477.56614166667,276016.82128333335,291814.8184666667,309802.5904583333,336843.46429166663,361024.76618333336,421044.5344416667,454473.6696083333,460630.49637999997
11714,225960.22129166668,252687.5148,285267.1184,337340.94610833336,382907.844575,432299.64615833334,463825.952325,443298.46431666665,421589.46126666665,386187.94925,381515.1655,370843.962325,363429.07211666665,377146.8306,398183.123725,412871.1975333333,430726.57693333336,456579.8281,477512.554925,490826.5777416667,515494.96770833334,552326.0075166667,593433.24375,614235.74242
11715,195138.06366666665,226197.82365,263728.3936416667,319120.064825,360973.256725,407432.594875,444046.698175,442969.441125,398803.922525,373174.3730833333,367434.8989916667,351445.6942583333,345888.2597666667,356433.96515,372701.242725,382421.140275,388265.82896666665,409862.25974166667,427094.13883333333,447310.89667499997,466597.332925,526221.0015666666,572370.0955083333,577863.79408
11716,208065.95876666668,240848.19751666667,285274.61313333333,347736.74121666665,387253.3314416667,452192.90385,482896.93415,475000.7170083333,443986.87155833334,407365.0355,405992.66131666664,397415.88499166665,382125.1044083333,377508.82376666664,377450.40893333335,379897.59975,387582.769375,402083.773275,398764.50008333335,449227.225725,468859.16725,505684.69554166665,545243.8973166667,554622.99256
11717,138060.60765833335,159368.33794166666,186759.31745,221059.93333333332,258671.49974166666,306203.4657416667,346476.1873333333,359453.85760833335,335612.005675,278829.79825833335,239698.291725,220231.229825,214789.95211666665,222788.55934166667,240180.68608333333,259104.0475,280714.38796666666,303627.008375,317901.58900000004,363545.68769166665,392846.781525,423633.9574833333,458891.08938333334,469567.97396000003
11718,295058.6572166667,327048.17370833334,396012.15462499997,464684.152475,522867.9256083333,589738.242925,670774.3505,617955.6884916667,577303.739925,534202.9025833333,538196.9725500001,518642.65626666666,481809.58115833334,464068.784925,470982.8167,473094.0872333333,484194.00691666664,497535.99346666667,496549.152825,556579.3601333334,586460.8322333334,645204.8037,699095.6556833333,697372.97554
11719,170619.66459166666,186839.44036666668,226499.89546666667,271292.542275,314667.9914333333,369590.44553333335,404127.1169,395467.22620833333,377174.8905916667,338809.9101166667,324232.74058333336,311042.4892,301838.7119,308041.505825,322676.65755833336,339173.0521916667,356735.597875,377560.6841,401630.08868333336,420503.01993333333,442099.4266333333,509527.308725,553653.535175,567153.49078
11720,173052.31211666667,200477.43199166667,237225.976325,286593.8425833333,326503.81879166665,367440.10735,390473.7988666667,383495.992675,359781.6769166667,330469.5962166667,320664.49150833336,303489.74749166664,296550.03925833333,307981.694075,318929.69305,323180.27108333335,331240.315025,343869.79798333335,366019.00151666667,393111.9594666667,413666.6017666667,457013.478725,496374.11895000003,500748.09466
11721,332381.62004166667,387999.8645416667,431671.90755833336,504843.00001666666,576638.3638083333,647015.6983166666,681568.479025,651172.070775,633889.6644416667,600979.4027916667,588658.532875,569933.4277666667,544939.0526,543488.6880333333,557998.1697666667,575289.9792583333,548868.6488333333,548447.0062416666,560794.8460583333,619181.2469833334,629087.8354583334,698547.5991083334,756805.0448333333,756989.09268
11722,117277.61289166666,135273.11558333333,154151.32071666667,187250.01128333333,213612.23130833334,252758.55868333334,283271.5807333333,295121.218325,277935.32563333336,239237.183475,214997.61245,190911.038225,181512.03326666667,182861.86609166666,195282.05171666667,211476.43959999998,233328.002325,259208.12740833333,278840.60404166667,321560.31491666666,353005.04438333336,393288.6104,419732.03338333336,429433.86408
11724,645827.0081416667,724451.97135,809721.82255,929314.133425,1050682.48725,1154039.0420833332,1230315.8740833334,1220842.6365833334,1178690.8043333334,1093358.798,1058557.84425,994613.2731666666,992536.2326083333,1017926.8488333334,1086949.09075,1180700.1938333334,1141281.9946666667,1116542.8960833333,1085323.63975,1160850.1715833333,1135843.54975,1268357.8224166667,1421252.65025,1448292.503
11725,284125.25288333336,324174.89034166664,372617.91079166665,433650.34255,488577.373725,549929.4646583333,582476.27975,557467.0857083333,518272.09060833335,481835.1245833333,476469.09644166665,459895.84599166666,447219.6254166667,458286.84945833334,470714.39108333335,479671.47699166666,484689.128875,504835.75865833333,505878.57294166664,527949.5433583333,546789.0458416666,604473.58355,666095.6642166667,666573.0250200001
11726,183960.55860833332,205771.0839,235472.950525,287493.8739333333,333990.18185,391275.17446666665,421873.33430833335,418777.96401666664,386489.984925,340643.7871,322488.5075333333,298804.69948333333,279232.106775,267537.687675,275563.69334166666,286821.596575,298240.9058416667,313302.22315833333,327782.440675,374685.2929083333,396543.83690833335,431172.2715583333,467643.5111,470120.40808
11727,137037.12656666667,158420.70808333333,187946.72775833332,229528.17345833333,263735.93933333334,300628.06035833334,321265.10504166665,317729.96199166664,296327.87055833335,269791.131325,264411.8690083333,249314.06294166666,235797.47139166665,242662.09104166666,254023.6536,259400.47345,268789.40373333334,283464.60685,303543.7762083333,323979.422225,347330.2339666667,393423.345125,421111.512475,435830.98972
11729,193611.876025,223322.22705,260631.479025,309272.18341666664,353386.4776,396683.81184166664,428247.41769166663,421401.4649083333,393688.0082583333,356800.1784166667,342305.794675,322103.281875,302544.85263333336,302571.43011666666,314995.07029166666,329379.5095,339758.56275833334,352843.4201666667,363287.866225,407187.852575,427624.73528333334,462979.89246666664,508512.0625333333,518112.39342
11730,200078.78210833334,229119.712375,274384.75471666665,334734.70636666665,384871.556025,426084.78614166664,450032.67758333334,444168.06010833336,415955.47289166664,387575.195725,392237.1480916667,375388.4008666667,361062.87315,363012.35,364838.54555833334,372056.0004,383492.426375,397094.28770833334,397120.05203333334,447499.8632,475034.52369166666,525534.55315,558652.07685,562757.2471
11731,256731.59841666667,292252.64393333334,333779.65449166665,391575.002375,436123.20153333334,489128.8699583333,515321.63033333333,506206.94120833336,483481.679,454517.738975,450375.9137833333,434028.5625,416198.66244166665,428662.330325,450004.4109,465479.65955,472205.67775833333,481052.72773333336,462745.7197545455,520561.15678333334,539276.4861166667,584348.741475,633411.7712333334,631629.9179
11732,302672.30945,347987.9732,386032.31183333334,440366.490425,483944.37015,550356.9155833333,589082.3555749999,573713.8022166666,559262.0132166666,535309.53705,530712.3844416667,513719.126875,518323.4801666667,546581.7876083334,578796.3459833333,590920.8743583333,610798.0862916667,634717.31055,650219.0689416666,658313.595475,670219.6558,734167.9786166666,779081.82765833335,791124.57296
11733,258389.12885833334,304419.63328333333,352201.41904166667,413681.6149,472424.802825,509791.65199166664,548360.8358083334,547646.7583250001,525647.1308416667,493264.12619166664,479751.63365,471811.56934166665,460631.67275,474349.4382166667,489280.3278166667,486286.45615833334,488837.88404166664,506462.7879666667,524438.9688916666,545564.2111083333,560751.9487333333,620478.5075833333,677916.1489,682548.6854
11735,209028.47165,233287.80065833335,261694.65851666668,309947.26283333334,351448.5935166667,394038.693625,420094.4387,411075.8596083333,390402.0844666667,355287.57196666667,347696.62533333333,337582.1746916667,330023.28157500003,337707.01365,354382.76986666664,366690.80573333334,377766.82866666664,404153.63360833336,436065.911525,453922.5134583333,478240.8841583333,521115.3519333333,562607.233825,574023.5092
11738,167180.8623,193150.63424166667,228632.42544166665,276942.59496666666,318055.5505416667,357865.3272333333,381331.626975,371076.846975,348527.94175,323419.0132,314819.99445,301624.19240833336,294851.17411666666,304013.7067,313700.96239166666,324903.17748333333,339442.0255666667,355999.00221666665,376563.379875,398981.65996666666,416895.66688333335,456534.03770833334,495311.02040833334,507081.4031
11739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510038.0743,523944.12080833333,556983.41625,563127.855,595624.1667416666,591394.6665,585666.68265,691791.6913083333,705209.1306166666,760176.5462666666,811737.8586083334,841358.61668
11740,279600.5397,319095.39893333334,368994.120475,430663.357175,489165.85829999996,541734.5490083334,576058.5196916667,557324.1863916666,536592.899275,505282.90750833333,489882.73110833333,470308.2236916667,453986.48246666667,469295.5938916667,489084.2965,516677.1179083333,526058.3254583334,538057.86165,511462.3155909091,578906.0074916667,596851.8724,653204.999575,701143.7275500001,701602.91084
11741,191356.60335,220523.99800833332,257308.70949166667,308766.4873916667,351263.90205833333,394976.4680333333,420850.2507583333,419824.71645,400201.6363333333,368356.7927916667,361186.44915,349945.98073333333,339299.4153583333,338025.94354166667,342567.15353333333,350582.6786,365194.359925,383430.5655,379982.23868999997,412995.3779166667,440689.60135,484389.02951666666,519407.17240833334,524957.57668
11742,185823.30271666666,212972.01688333333,255809.98850833334,309093.4967083333,354490.07598333334,400655.16935,421954.58449166664,416558.28281666664,386727.64368333336,358432.1805166667,353231.70885833335,337797.7283,325690.659025,329907.55255,340880.7866583333,351989.5408,368305.06729166664,387695.38756666664,391063.316475,410103.8771,434252.8693,482687.35935,509160.72836666665,510347.92786
11743,287710.5378583333,332087.78466666664,377628.468475,437702.5202833333,484899.73148333334,551320.5336583334,582873.1515333334,568697.4546416667,546382.8441333333,510857.89735833334,502198.92085,490406.4600833333,465934.5215,473116.4152916667,507906.2059,535845.5587583333,541048.8389583334,550041.3035583333,551318.2340583333,603996.9678583334,618930.4837333333,692922.2564416666,771920.8668333333,779170.60644
11746,234375.74873333334,270496.60425833333,313026.80662499997,361513.62847500003,409688.6723583333,464221.65468333336,503769.50185833336,487137.78939166665,461803.07690833334,430202.8569,418490.00752499996,406345.35391666665,393990.64829166664,398928.751575,418801.43895,436698.80775833334,439493.30885833333,453760.8803833333,466740.43675833335,514656.2246083333,533638.95115,592600.0446666667,647420.0835,651184.78612
11747,263613.92083333334,305158.8306333333,350463.8587916667,395442.0330583333,444434.293,509856.4728666667,556777.362475,554218.4878666666,520074.56098333333,492746.1221583333,481325.8635166667,478268.527475,471158.58393333334,488517.6437083333,515478.46276666666,541692.7038583333,529837.6904083333,545431.90645,556275.92245,612879.4022083334,627398.350675,682899.5963666667,761323.5518666666,766851.0639599999
11749,177080.8096,200509.24791666667,233449.409225,279364.23380833335,315835.67791666667,360876.9371166667,400763.20488333335,395520.829525,372629.1141333333,332778.7702916667,310435.3427,295381.2742583333,268846.0664,261213.25725833332,262885.9063916667,269654.99604166666,283128.2692833333,303888.8282666667,318639.01913333335,355058.8508,380135.50899166666,423248.85206666664,450639.9212916667,457967.52998
11751,200277.82581666668,230401.25826666667,271109.9476833333,331308.5012333333,376071.5531166667,427525.80151666666,462397.51458333334,454691.9037416667,427049.47295,374255.338175,366407.7001,351006.80875,329747.90989166667,327705.95948333334,328989.1081333333,335239.9358166667,348233.30850833334,363814.0183333333,373184.1015666667,418652.91301666666,437792.60169166664,482702.2727916667,515502.22346666665,519487.75326
11752,175084.58619166666,201460.8141,233365.11871666668,286841.8649666667,324212.44224166666,374149.52591666667,411092.9532666667,412091.3687,388479.1760166667,356340.276275,348200.00610833336,331163.47235833335,325063.1399333333,326645.1472416667,327262.7336583333,334429.7955,343438.149675,357576.311825,355795.94963333337,403518.001675,426680.20118333335,459523.5482833333,490682.1547166667,499414.07873999997
11753,402421.75828333333,447319.49888333335,496525.36925,569374.5671916667,631534.1033,708319.91085,744024.2531416666,719327.4760916666,719033.910575,686734.9231166666,663075.2797166667,640353.9493083333,639766.785425,670649.9726,718471.5389416667,745176.387675,775136.0449916667,805928.1826666667,841708.839375,857812.5084666667,873551.4885833333,920908.4149666666,990048.4580916667,1025644.931
11754,251288.73678333333,289713.525075,333156.3405583333,388459.2183666667,445784.11888333334,494043.045025,522663.8245666667,499631.82988333335,473393.10604166664,434693.97234166664,437993.1981916667,430234.6461333333,413313.773725,417051.8455,430436.8678416667,434374.03329166665,439192.9188916667,457859.15644166665,464234.9578166667,485952.0036,504837.6162583333,557509.5389916666,607666.4688083334,611381.37766
11755,194115.44625833334,223772.31175833332,257079.36169166665,314414.183425,354362.0277,397169.93108333333,424479.51105833333,408962.95884166664,388507.434525,365548.85469166667,364226.0049666667,351519.80604166666,344179.547725,355356.65761666663,370085.32766666665,376415.49498333334,381356.71615,402511.15485833335,421588.76915,448328.24280833337,470466.2103833333,514163.1823166667,563599.2296583334,571753.3383
11756,192382.06617499999,218799.71811666666,247779.76254166666,293775.47264166665,336443.1653666667,378949.8628,411843.8792083333,395048.05825,376824.98385,344879.288275,336729.83995833335,325523.8411833333,314250.0165916667,320136.6843,341824.720325,359710.6897,379158.309975,408193.044175,438075.21846666664,456282.386675,479660.3435083333,512381.65644166665,552782.3194333334,569831.35792
11757,186154.45608333332,210586.06103333333,246363.18636666666,301968.95623333333,348487.1033,400965.7429333333,433651.7455166667,429676.31479166663,396549.35579166666,360221.0937,353925.47041666665,336329.6192,312213.41024166666,307845.6883636364,314717.2038166667,326249.348725,339402.6776,356205.3936416667,347676.43105454545,394961.404225,419014.9364416667,449387.0180166667,487177.73771666666,493787.2244
11758,242977.148225,271216.2453083333,308676.9247833333,358909.368225,403401.3243833333,453343.49786666664,483962.03199166665,468387.68379166664,449223.43114999996,414964.2566166667,409815.1285333333,395575.20470833336,388727.06379166665,396364.7364,414679.68210833333,427318.01101666666,447077.4473416667,472640.94646666665,499375.98686666664,515217.7555166667,541213.322575,585387.9541,625494.12005,642715.80652
11762,253934.34743333334,280157.7845333333,314817.46225833334,369261.12786666665,415766.60085,465569.54754166666,491974.4479833333,479071.9818666667,462753.17576666665,431278.2425,429199.4083333333,416577.2995166667,409610.9354166667,417640.56261666666,433643.56285833335,441201.338575,456785.53839166666,481804.88468333334,511244.1736916667,528285.1669833333,555592.4289166667,594033.5677833334,631629.9136583334,642513.21106
11763,141269.41941666667,162072.089075,188926.57348333334,231449.33714166668,270426.0751416667,314634.85713333334,342644.48185,339607.797875,312286.8744833333,284898.29963333334,279473.69516666664,259217.72719166667,238805.64280833333,243131.48995833335,254945.44425,267105.33883333334,281931.407225,300354.716075,319428.472825,346886.01214166667,369087.96575833333,417375.42803333333,454429.3348,460680.99912
11764,204416.79381666667,239488.45079166666,276503.7837083333,327712.8068166667,378002.6193166667,423133.89351666666,455646.1315166667,448212.87526666664,419068.16081666667,392336.5316916667,383178.989,370122.2548666667,356333.013075,367519.38955,379671.51414166664,383480.7910416667,384661.77319166664,403800.2886083333,424389.0550333333,445878.76556666667,464940.8192916667,520717.26965,568899.2203083333,573331.65356
11765,769898.6611083334,875233.3659833333,1006412.9179583334,1129985.6393333334,1245041.9398333333,1388202.231,1481077.58325,1458519.784,1399594.70625,1266256.0165,1276032.7613333333,1215664.0475833332,1194829.4201666666,1248071.94725,1326010.9039999999,1364213.7520833334,1428408.4599166666,1480403.70925,1487476.58175,1551680.5430833334,1570797.59375,1820500.3906666667,2130653.1596666668,2248149.3504
11766,239343.950525,274333.5149,312336.03504166665,368418.350925,426722.9633416667,477777.6724916666,518183.1899,512921.12323333335,474482.52245,436211.56576666667,426603.9220833333,416955.38285,400929.81543333334,409432.4058333333,416426.99608333333,427281.9797416667,434079.87409166666,449300.6236333333,462700.47375,480772.34589166666,500234.7961916667,555375.106625,611732.7753916667,614867.2514
11767,223141.77311666668,255174.115,294841.4272583333,351384.0582166667,396791.94813333335,439560.949125,476408.0716833333,471329.9643666667,442635.5681166667,411768.211375,414926.52853333333,406734.62028333335,400249.52516666666,415052.9629916667,428974.80119166663,438720.70420833334,449687.6975,466294.72226666665,471508.7533916667,492092.9131416667,514614.4091666667,578527.90025,633316.3774416667,636287.73132
11768,343421.8766833333,395533.3818,453168.9116583333,541094.04295,595621.2337666666,670254.73485,725762.759775,708294.313875,661405.315825,618808.5355916667,612312.9160833333,587479.91725,568455.2777083333,579937.3462,615907.5663416666,627942.1983666667,621872.408025,633043.76835,618450.2686416666,662054.8868916667,668124.3688583333,740732.6764833333,816967.598725,816115.45756
11769,220076.31465833334,254768.35294166667,297972.4514416667,360090.91819166666,415369.3531416667,460632.7185166667,495813.08985,487271.18645833334,457745.82741666667,416909.55549166666,416858.70444166666,405239.33273333334,377712.93783333333,367298.27089166665,369850.13314166665,378935.652675,396925.7932083333,411661.6067,407593.4883166667,453202.344425,480737.60445,527003.355075,559464.0416333333,561235.59976
11770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485768.060025,475232.38889166666,482375.687025,489642.49594166665,533630.4413166667,566376.8236333333,601392.3868833333,686147.4563750001,709791.142775,857569.66405,1027091.5176416667,1067095.7324
11771,428334.65919166664,490765.55095,545542.6811833334,621000.7214666667,688744.9264,776438.2421833334,825073.0801083334,803031.0256416666,757669.3251833334,710354.1089916667,686395.0142416666,656033.4003333333,648620.8872583333,665732.8658666667,706316.0447166667,713563.8462166667,733419.0479416667,756458.9119500001,780128.03305,802141.7847166667,823563.5852833333,904540.6917333333,986810.6200583333,1003929.4624
11772,140674.97623333335,158985.62565,185153.99664166666,227681.24188333334,265027.9793333333,306178.73419166665,333727.226275,326800.541425,301785.8256666667,273077.17079166666,264333.3936333333,244999.68300833335,236937.247825,245264.37365,255317.04059166668,265925.465775,281650.451675,300270.2032666667,326649.6694,355764.83383333334,381499.7379083333,430049.25881666667,465430.8467333333,471455.25936
