zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
16820,4006.29273939813,3685.8627450980393,3683.5102040816328,3647.98,3730.0208333333335,3783.938775510204,4155.470588235294,4214.28,4464.326923076923,4565.576923076923
16821,1396.6284288604895,1495.4444444444443,1602.111111111111,1453.8333333333333,1584.6315789473683,1501.3333333333333,1616.2941176470588,1858.8235294117646,1752.375,2068.5555555555557
16822,8613.906599468839,8511.897196261682,8757.711711711712,8731.222222222223,8623.50909090909,8928.111111111111,9181.657657657657,9651.128440366972,9774.56074766355,10201.301886792453
16823,89158.71320337108,91800.70741989883,94873.12805391743,98525.55066445183,101894.90707236843,104832.02291325695,109708.41133004926,115427.04622871046,118782.15627530364,122651.71902131019
16827,24291.42514185945,26303.306034482757,26776.368644067796,32573.907949790795,32062.016194331984,33980.788235294116,38909.473076923074,43706.63878326996,44017.39705882353,46112.67279411765
16828,16539.103908045978,16935.815668202766,17791.54128440367,18158.89592760181,18895.704545454544,19097.508928571428,19958.699115044248,20807.32888888889,22313.070484581498,22358.548245614034
16829,2586.5671943906063,2740.294117647059,2592.6388888888887,2600.1944444444443,2772,2882.864864864865,3053.1111111111113,3210.027027027027,3399.657894736842,3842.7105263157896
16830,44540.90162412993,44653.61778471139,43801.77583465819,44097.46835443038,44906.640625,44774.06122448979,45491.694006309146,46546.4729299363,47381.500792393024,48971.42857142857
16832,2508.1759589671956,1703.142857142857,1877.6818181818182,1941,2101.090909090909,2105.2727272727275,2131.7391304347825,1774.695652173913,1894.9583333333333,2013.04
16833,17668.978965096347,17767.25,17777.170731707316,17595.38955823293,18248.485829959514,18101.878048780487,18264.386178861787,18742.95918367347,19222.32786885246,19835.093877551022
16836,3894.651712183313,3861.090909090909,3927.703703703704,3893.377358490566,4134.8,3991.037037037037,4231.2,4334.327272727272,4396.555555555556,4473.145454545454
16838,6047.952795238059,6216,6149.588235294118,6257.576470588236,6314.435294117647,6395.977011494253,6543.297619047619,7115.630952380952,7082.918604651163,7545.597701149425
16839,2558.7391782401164,1883.4761904761904,1850,1736,1759.904761904762,1859.304347826087,1840.5454545454545,2037.9130434782608,2280.7916666666665,1907.2272727272727
16840,2349.864577898242,2430.5416666666665,1992.2380952380952,1926.6363636363637,2155.9166666666665,2153.3333333333335,2225.76,2386.423076923077,2353.769230769231,2319.8695652173915
16841,18253.2033126294,18924.923387096773,18918.283400809716,19227.595918367348,20090.821862348177,20260.716,21381.79766536965,22363.23015873016,23113.780392156863,23253.425196850392
16844,10397.327354745752,10502.629921259842,10697.16,11306.606299212599,11357.291338582678,11266.344,13025.193798449613,12739.589147286822,11984.9375,12710.651162790698
16845,3033.7697128963728,3019.235294117647,2837.8823529411766,3075.787878787879,2669.3529411764707,2855.4117647058824,2565.7714285714287,2754.757575757576,2829.6285714285714,2914.8611111111113
16852,1747.324827161299,1688.8666666666666,1729.4,1833.6923076923076,1332.3333333333333,1795.75,1894,1864.5625,1549.3333333333333,1480.8
16854,3854.893361785635,4135.188679245283,3981,4302.892857142857,4232.66037735849,4381.8,4602.8,4478.345454545454,4386.603773584906,4706.433962264151
16858,13218.156715862608,12921.910714285714,13219.458333333334,13250.242774566474,13244.03550295858,13597.925287356322,13850.601156069364,14824.80459770115,15477.271186440677,16251.858757062148
16859,2014.985394862408,1881.7083333333333,1892.375,1974.5833333333333,2126.7272727272725,1939.6666666666667,2164.913043478261,1727.0869565217392,1701.2608695652175,1759.1818181818182
16860,2042.631647397216,1513.0526315789473,1511.6666666666667,1546.3529411764705,1740.3529411764705,1570.578947368421,1643.888888888889,1772.8235294117646,1814.611111111111,2270.2631578947367
16861,1267.6781538764812,1330.857142857143,1326.7142857142858,1186.6923076923076,1414.4285714285713,1279.4285714285713,1134.923076923077,1179.8461538461538,1949.642857142857,1512.4666666666667
16863,2720.50924913778,2940.7837837837837,2836.054054054054,2839.277777777778,2789.6944444444443,2732.457142857143,2897.264705882353,2833.205882352941,3134.1111111111113,3180.942857142857
16865,9047.265555232785,8435.38202247191,8609.413793103447,8957.318181818182,8997.337209302326,9445.46511627907,9463.302325581395,9957.418604651162,10565.483146067416,10005.151162790698
16866,27350.68185388845,27446.86684073107,27569.575916230366,27577.70822281167,27866.603674540682,28516.919270833332,29220.799472295515,30454.667539267015,31441.31619537275,32977.7890625
16870,37123.05966656917,38985.620689655174,41099.61363636364,45070.35327635328,49492.02849002849,51925.895184135974,55824.35014005602,60659.82203389831,62218.8543417367,67590.87016574586
16872,4349.786487068257,4397.690909090909,4127.254545454545,4379.563636363637,4506.810344827586,4371.607142857143,4659.203389830508,4774.7192982456145,4843.035087719299,5111
16874,5151.994411447645,4943.629032258064,5123.629032258064,5233.125,5298.530303030303,5441.90625,5618.298507462687,5939,5951.761194029851,6601.846153846154
16875,13919.593905817175,14169.201117318436,15168.209039548023,15499.342541436465,15953.558011049723,16727.84574468085,17371.05291005291,18370.922279792747,19003.36923076923,20069.738219895287
16877,7097.673366834171,7472.452380952381,7623.259259259259,7877.0875,7946.231707317073,8205.783132530121,8822.576470588236,9221.535714285714,9574.702380952382,9323.690476190477
16878,6762.374516737595,6942.855555555556,7001.081395348837,7003.1882352941175,7114.420454545455,7301.166666666667,7348.545454545455,7722.806818181818,8059.3707865168535,8416.865168539325
16879,2041.691960058413,2108.1052631578946,2138.95,2062.684210526316,2159.7368421052633,1723.9473684210527,1808.8947368421052,1646.5294117647059,1745,1803.6666666666667
16881,7166.360946069586,7169.680412371134,7396.628865979382,7166.556701030928,7310.572916666667,7207.606382978724,7240.59793814433,7982.34,8129.326530612245,8868.255102040815
16882,1480.3242509607217,1620.4705882352941,1740.6470588235295,1736.2222222222222,1385.111111111111,1751.4736842105262,1947.3529411764705,1508.111111111111,1707.9473684210527,1741.4736842105262
16901,36620.89907120743,37243.98559670782,36798.60206185567,37181.75782881002,37430.68125,36930.48529411765,38339.188679245286,40218.1129707113,39724.56995884774,41396.5476673428
16912,6916.860073141331,7036.063829787234,7042.168421052632,7316.872340425532,7234.913978494624,7142.602150537635,7465.677419354839,7771.1505376344085,8135.785714285715,8400.2
16914,8099.810964083175,8159.8932038834955,8246.25,8680.925233644859,9015.188679245282,8741.514563106795,9164.056074766355,8726.775700934579,9088.962264150943,9970.037735849057
16915,19037.78014184397,18842.249056603774,18868.011494252874,19413.33962264151,20772.996212121212,19430.99239543726,19819.586466165412,20620.415730337078,21287.469696969696,21629.520446096656
16917,6090.118745920437,6272.1,5810.942028985507,5815.782608695652,5792.125,5589.294117647059,5887.260869565217,6090.746268656716,6152.119402985075,6201.328358208955
16920,6763.056773998156,6540.206896551724,6216.035294117647,6097.178571428572,6101.679012345679,6119.580246913581,6411.876543209876,6704.77108433735,7042.705882352941,7153.619047619048
16921,2243.157391547507,2337.4615384615386,2294.153846153846,2224.8,2138.6923076923076,2296.3333333333335,2026.52,2010.5652173913043,2019.44,1855.25
16922,6830.386362324059,6872.932584269663,6549.23595505618,6227.786516853933,6518.183908045977,6258.279069767442,6430,6822.843373493976,6642.872093023256,6895.313953488372
16923,4489.325259515571,4508.3859649122805,4335.75,4325.607142857143,4701.214285714285,4310.892857142857,4461.929824561404,4680.310344827586,4818.206896551724,5012.684210526316
16925,11291.306756756756,11679.753424657534,11761.18918918919,11700.753333333334,11686.980132450331,12349.455172413793,12727.710344827587,12334.164383561643,12619.02027027027,13177.671140939598
16926,3420.5781646274454,3309.0731707317073,3324.5,3401.121951219512,3414.0526315789475,2999.184210526316,3192.189189189189,3552.285714285714,3459.027777777778,3806.5
16927,2144.8925635686624,2076.28,1937.72,1979.9166666666667,2409,1930.4583333333333,2121.4,2255.5833333333335,2264.8695652173915,2206.1304347826085
16928,4597.774588959733,4540.416666666667,4492.183333333333,4592.4915254237285,5481.1551724137935,4725.862068965517,4681.683333333333,5778.779661016949,5352.65,5455.466666666666
16929,8713.593034195315,8544.146788990825,8294.691588785046,8710.80733944954,8870.138888888889,8869.242990654206,9695.60909090909,10139.82882882883,10206.875,10467.58407079646
16930,4840.9472,5445.827586206897,5326.316666666667,6528.475409836065,6163.049180327869,5537.983050847458,6702.189655172414,6229.372881355932,6727.377049180328,6688.508196721312
16932,2709.4598514694603,2603.242424242424,2704.3333333333335,3121.516129032258,2992.875,2675.375,2908.3125,3409.5454545454545,3959.285714285714,3165.151515151515
16933,20392.517441860466,20716.115523465705,21053.736059479554,20916.821167883212,20846.941176470587,19743.724528301886,21007.216911764706,21819.462962962964,22636.9010989011,22362.10989010989
16935,5016.197454881804,4823.3859649122805,4860.423728813559,4910.3050847457625,5218,4585.785714285715,5613.1016949152545,5255.054545454545,5330,5188.381818181818
16936,8424.536145473146,7992.6732673267325,7940.336734693878,8062.818181818182,7932.602040816327,7751.030927835051,7875.147368421052,8669.79381443299,8997.729166666666,8956.34375
16938,3375.8678851767104,2608.6388888888887,2916.0882352941176,2728.4857142857145,2755.8055555555557,2750.285714285714,3005.527777777778,3146.885714285714,3302.4736842105262,3238.057142857143
16942,3108.020449994588,3080.5405405405404,2951.4166666666665,2598.9166666666665,2782.6388888888887,2568.6363636363635,2713,2719.181818181818,2951,2829.657142857143
16943,1922.6157015509452,1954.8260869565217,2049.92,2175.818181818182,2473.8636363636365,1798.2727272727273,2037.2380952380952,1992.409090909091,1904.2857142857142,2386.9523809523807
16946,9807.687564002548,9599.619834710744,9532.131147540984,9676.525,9934.558333333332,9477.406779661016,9974.347457627118,9533.78947368421,10251.090163934427,10324.146341463415
16947,16703.18308591993,16499.31506849315,16060.825471698114,17783.465753424658,16186.075471698114,15692.004761904762,16537.150485436894,17057.951219512193,17794.54066985646,17520.738095238095
16948,4980.262651746644,4952.188405797101,4969.2835820895525,5319.477611940299,5120.39705882353,5006.582089552238,5336.294117647059,5467.811594202899,5508.30303030303,5788.014492753623
16950,11320.227003968997,10973.387755102041,10779.020689655172,11902.28187919463,11000.646666666667,11018.62676056338,11554.402877697841,12313.293706293707,12451.170068027212,12359.08552631579
17002,2147.58328484288,2181.6923076923076,2287.185185185185,2020.0740740740741,2661.3846153846152,2325.72,2467.222222222222,2752.655172413793,2220.185185185185,2540.285714285714
17003,41769.45952469365,42503.09433962264,43013.144194756554,44921.71751412429,46815.73840445269,47416.3717948718,50408.39530685921,55309.394594594596,57688.53427065026,61394.524786324786
17004,14440.851579566397,14056.411458333334,14772.770833333334,14687.209183673469,15129.2538071066,14987.11616161616,15663.786407766991,15853.703349282297,16260.966019417476,17300.483412322275
17006,4045.8249027237352,3870.5882352941176,3963.830188679245,4024.294117647059,3955.1428571428573,3821.6,4133.115384615385,4075.06,4387.96,4625.942307692308
17007,28875.423329871926,30313.245674740483,31344.13559322034,33964.403389830506,35514.19727891157,36092.9381443299,39544.30743243243,41535.43003412969,43927.39464882943,44594.88926174497
17009,7139.3997965412,7328.1287128712875,7271.731958762886,7411.938775510204,7447.313131313132,7423.113402061856,7619.070707070707,7993.551020408163,7678.622448979592,7993.88
17011,149349.25909494233,156187.72566371682,159656.37920850562,168846.35806074768,177512.2583621684,177134.3158501441,183615.3617511521,193636.96620847652,200430.42325315005,205155.29133858267
17013,123395.12556965144,124740.11104256632,127453.39619164618,132219.7427184466,137077.5722855429,137304.72292040693,142810.69787985866,149970.21162790697,156130.8073654391,164492.9160604365
17015,95534.67223400495,101733.82280701754,101428.4588441331,106628.62674825174,112962.98360655738,114948.12467976089,121739.13529411764,128898.23019182653,134139.80099091658,140141.89250814333
17017,6571.703715298704,6795.084337349397,6885.421686746988,6829.238095238095,7243.785714285715,7587,7643.268292682927,7731.819277108434,7965.614457831325,9030.219512195123
17018,19994.790717662225,20329.40707964602,21256.38260869565,21358.565217391304,22633.155172413793,22424.894273127753,23994.588495575223,25046.941441441442,26320.79111111111,25792.50655021834
17019,78632.39750027898,80146.1530726257,82205.63575418995,86718.24917309813,91570.98792535675,93604.60589519651,99436.65075921909,105781.00431034483,111560.16773504273,115088.67226890757
17020,34125.70359417652,34906.434389140275,35687.34977578475,36865.04017857143,37413.86607142857,37158.060538116595,38632.25112107623,40730.00222717149,42331.32822757112,43389.254385964916
17021,4103.635963715461,3639.3333333333335,3437.409090909091,3393.2093023255816,3347.4418604651164,3387.488888888889,3600.2727272727275,3701.4761904761904,3840.6363636363635,3906.690476190476
17022,114708.53609766364,118135.55119214587,122117.88803894298,128960.51239669422,135295.005431093,137042.84114052952,145743.08560053085,155707.98030203546,162494.1132686084,169711.77528809218
17023,13024.405614468267,12945.030674846626,13649.787878787878,12648.716049382716,12925.048484848485,13923.436363636363,13462.662721893492,13986.19411764706,14257.517857142857,14735.410404624277
17024,7302.044422845665,7687.666666666667,7777.579545454545,7170.934065934066,7550.655913978495,7795.252631578947,7862.268041237114,8436.103092783505,8705.37113402062,9020.183673469388
17025,73049.09780305564,74915.6618464961,75267.6659217877,79043.54845814977,82404.73260869565,83740.20021645022,87508.99360341151,91884.53151260504,97690.64959839357,104622.79841897234
17026,14297.61007219457,14514.727777777778,14567.187845303868,15446.138888888889,14946.977900552487,16563.048648648648,16150.405405405405,16861.71505376344,17724.80319148936,18064.807291666668
17028,13649.399369416711,13653.497354497355,13622.608465608466,13910.21164021164,14248.37037037037,14407.281914893618,14617.483870967742,15418.939890710382,16096.108108108108,16577.13829787234
17029,2536.3002247699,1604,1478.9333333333334,1610.1875,1429.375,1417.1176470588234,1791.3333333333333,1290.0625,1296.3333333333333,1591.578947368421
17030,3069.2542787286066,3012.714285714286,2981.7804878048782,3063.268292682927,3184.487804878049,3307.35,3221.974358974359,3156.108108108108,3821.05,3764.690476190476
17032,31594.34627092846,32086.086734693876,32292.0375,33655.38154613466,34673.45864661654,35036.3325,35999.59899749373,37824.2241813602,38849.36069651741,40249.55445544554
17033,66153.75960912052,71579.99475065617,71532.250327654,74737.92664092664,78387.35142118864,77240.73386034256,82067.54259501967,86333.94263363755,92267.48535031847,95329.38261997406
17034,11391.92786077548,10995.742857142857,11075.833333333334,11157.2695035461,11519.48201438849,11191.811594202898,11373.874125874127,11539.268115942028,12215.302158273382,13491.23489932886
17035,4196.935030501456,2720.4857142857145,2643,2874.3611111111113,2788.3333333333335,2698.5555555555557,2805.8285714285716,2875.864864864865,2738.9714285714285,2934.5555555555557
17036,121127.2156101768,132337.4107142857,135728.8853721129,144176.0776371308,153979.8591785415,153460.81969949917,162021.43399339935,177133.5925020375,185702.57395498393,195534.066772655
17037,3745.2122900396225,3773.659574468085,3777.4897959183672,3953.4285714285716,3864.4583333333335,4026.808510638298,4261.659574468085,4324.893617021276,4569.787234042553,4631
17038,31991.850224418282,31640.6975,32062.903553299493,32320.519083969466,33727.99002493766,34309.8671679198,35303.97277227723,35800.17164179104,37268.12926829268,39712.15180722892
17040,9955.2617320772315,9821.644628099173,9980.322314049587,10340.286885245901,9834.933884297521,10060.370967741936,10289.150793650793,10619.03937007874,11317.171875,11852.661538461538
17042,137399.8900243309,138797.4546442151,140425.7938764352,144311.6119891008,148776.80952380953,152035.38302387268,161025.2348680807,169695.50127616132,179332.61152882205,187067.18378378378
17043,28317.489311859445,31683.80294117647,30028.568047337278,32881.34870317003,31515.494252873563,30052.63905325444,30930.958944281523,32718.317507418396,31087.082840236686,32701.65889212828
17044,67130.02742881072,66972.29454926624,68002.01362683438,68532.51616266945,69119.95854922279,69604.34953464323,71240.97525773196,73639.21849593495,76330.25829145728,79732.49950641659
17045,12384.613790534946,12178.423841059603,12297.205298013245,12769.464052287582,13099.564102564103,13385.612903225807,13393.572327044025,14002.201257861636,14512.182926829268,14924.567073170732
17046,101540.27599061163,98848.49261083743,99624.44163150492,102550.22708618331,103743.14412568306,106516.34646739131,110103.39261744966,114523.45833333333,117502.34918566776,125618.42337164751
17047,8582.577363814158,8711.603603603604,9105.826086956522,9443.48695652174,9927.254385964912,9059.305084745763,10024.21186440678,10803.408333333333,10924.504273504273,10444.233870967742
17048,12646.54724826791,12866.152941176471,13300.64,13413.994285714285,13861.692307692309,14254.147540983606,14657.906077348067,15612.754010695187,15073.202127659575,16246.60101010101
17049,11245.965909370867,11773.537414965986,11884.054054054053,12190.053691275169,12771.364238410595,12471.69387755102,12985.503311258279,12345.14935064935,12382.177631578947,12884.124183006536
17050,199114.29077895207,216469.52032967034,233150.6657710908,253372.9109589041,274559.8454404946,280195.36455186305,308393.14488497307,328556.2556463239,353542.4728132388,389042.18169273227
17051,15451.486060147472,15264.621212121212,15409.862944162436,15778.133663366336,15871.03431372549,16127.460396039603,16981.548076923078,17408.004854368934,18097.884615384617,17475.21153846154
17052,5800.662878023087,5426.942028985507,5492.521126760564,5459.231884057971,5470.739130434783,5432.884057971014,5675.438356164384,5796.791666666667,5818.315068493151,6543.2027027027025
17053,22816.43577036505,21517.061538461538,22288.818532818532,22591.568702290075,23368.40671641791,24099.89097744361,25202.06227106227,26364.665454545455,28023.446043165466,29165.72340425532
17055,163041.95658939687,175463.28932140977,181719.10439276486,197317.97199592667,204980.82186234818,209598.04792810784,221321.52070141258,240676.46384395813,256163.04016814573,279491.6699909338
17057,83406.03019246557,83419.48339483395,84185.03486238532,84845.83225806452,87544.46146872167,88149.32570905764,90687.34977578475,94055.95004460303,99362.2,103145.7558239862
17058,6039.005474594599,5939.123456790124,6267.048192771084,6072.3536585365855,6102.240963855422,6269.119047619048,6651.792682926829,6607.395061728395,6796.1882352941175,6738.305882352941
17059,25066.648449039883,25560.81008902077,25852.25806451613,26076.804664723033,26974.316091954024,27639.017045454544,28542.50980392157,28862.85070422535,29853.578212290504,31176.164835164836
17060,4221.289955243596,4004.923076923077,3981.245283018868,3922.7454545454543,4128.910714285715,4419.407407407408,4209.163636363636,4253,4281.679245283019,4777.381818181818
17061,24920.306962962964,24759.05421686747,25272.692771084337,25699.78078078078,26505.177710843374,26972.633928571428,27315.62831858407,28349.224852071005,29528.46355685131,31141.231428571427
17062,15521.149841409464,16209.057291666666,15373.072538860104,15901.963730569949,16639.618090452263,16716.545,17298.08080808081,17535.527918781725,17692.80612244898,19190.64824120603
17063,10730.11419824502,10769.570469798658,10993.96,10887.753424657534,11125.706666666667,11604.91447368421,12178.936305732484,12391.929032258064,13206.232258064516,13726.278481012658
17065,16390.072830302448,16424.21153846154,16795.512077294687,17028.302884615383,18159.946859903383,18194.014084507042,17961.323943661973,18782.95348837209,19338.59534883721,20591.287671232876
17066,16612.603346089512,16501.74449339207,16420.03587443946,16714.017621145373,16536.07894736842,16892.093333333334,16926.116071428572,17911.286343612333,18769.74458874459,19804.776371308017
17067,52597.13823019086,53003.94629898403,54597.333806818184,56167.62005649717,58653.52981969487,59408.00408719346,62038.27844712182,64808.04199475066,67291.2988204456,68951.8041775457
17068,16499.995338164477,16691.448780487804,17200.719806763285,17363.78947368421,16833.975490196077,17295.504901960783,17452.118483412323,17786.425837320574,18112.912621359224,19580.615384615383
17070,71913.98593642809,72961.63824884793,74860.55211912944,76764.12429378531,79276.6458569807,79368.65911664779,82696.42474916388,86947.94549499443,90928.31793179318,95699.01199563795
17073,20459.416799363058,20692.670588235294,21117.748031496063,21651.463035019457,22694.853383458645,23184.089552238805,24326.718978102188,25613.336879432623,26465.014234875445,27942.719178082192
17074,26960.417156175903,27003.498591549294,27161.709401709402,27505.378151260506,28320.6162464986,28346.53351955307,29108.237569060773,29914.055248618784,30825.86703601108,32773.80487804878
17078,90950.45054237911,94927.30395683453,97453.23300970874,101547.26056338029,107124.77835051547,109106.81428571428,116318.97820620285,123863.4092409241,126454.44788273616,130085.38083538084
17082,11817.952998204695,11846.121794871795,11955.686274509804,12099.506493506493,12499.587096774194,12896.68125,13381.154320987655,13203.018404907976,14648.782608695652,14100.757575757576
17084,14548.93273542601,14761.137931034482,15266.341463414634,15737.529126213592,16921.072115384617,17377.532710280375,17774.864485981307,18704.560747663552,19564.78801843318,19877.536697247706
17086,7866.237071037539,8344.288461538461,8417.203703703704,8872.566037735849,9085.792792792792,8944.794642857143,8849.009345794393,8758.745454545455,8784.796296296296,9029.881818181819
17087,10891.400687441464,10300.374045801527,10320.589147286822,10685.246153846154,10939.317829457364,11264.598484848484,11538.578947368422,12074.02205882353,12489.676470588236,13666.102189781022
17090,21438.724963643497,21148.286274509803,20555.64503816794,21360.823076923076,22174.83846153846,22586.640151515152,23098.307984790874,24271.33969465649,24950.85714285714,25724.785185185185
17094,8433.338243887465,8408.862385321101,8625.81081081081,9149.173913043478,9285.695652173914,9435.215517241379,9759.90350877193,10080.051724137931,10128.452173913043,10098.319327731093
17098,9149.82233392388,9305.439655172413,8863.060869565217,8708.149122807017,9121.504273504273,8931.405405405405,9013.46017699115,9302.46017699115,9473.38053097345,10128.176470588236
17099,4244.094052934892,4368.818181818182,4369.454545454545,4399.37037037037,4137.981818181818,4101.145454545454,4109.111111111111,4246.254545454545,4620.186440677966,4794.203389830508
17101,7743.896774000328,7137.595744680851,7461.64,8336.166666666666,8894.568965517241,8595.365217391305,9304.926829268292,9845.088709677419,10092.9375,9972.53125
17102,30754.390225750434,30615.103703703702,31013.95812807882,31676.40931372549,32859.19138755981,31824.432098765432,33264.79854368932,34340.778588807785,35263.98820754717,35938.80522565321
17103,43082.76195866848,44492.179180887375,45165.9847972973,44434.299492385784,44846.70549084859,44497.19759450172,45280.264406779665,45780.1030927835,48508.445171849424,51434.96623794212
17104,66830.7809587217,65533.208616780044,65579.16342857142,65342.8550396376,66154.19911012235,66227.17747440274,66154.93636363637,66578.9129438717,70826.0032537961,73892.01531728666
17109,100034.6862561461,101410.6081186573,101719.44704049845,103559.01539645881,106355.05909439754,104130.03330751356,106582.68311488049,111387.14188163885,113743.55886736215,116657.38176426983
17110,103622.68016915201,103498.75,105603.22546816479,110580.01104565538,114207.76273653566,112248.5076142132,116570.94978479197,122112.85623229462,126111.19444444444,132674.6705241661
17111,136368.74987922705,140575.5748360167,143830.2570754717,148966.41939252336,155508.76507754164,155615.7606594656,161909.31207674943,169642.9457063712,174580.82113821138,181474.88618316568
17112,169504.3278652306,176857.77003293086,182509.6838394794,193228.38187702265,203605.99730893434,204890.0579557429,217825.48341968912,235708.2087403599,241774.97121212122,257789.5883514314
17113,43212.94049082882,42522.95238095238,42048.283687943265,42315.43992932862,43550.549053356284,43338.91637630662,44113.15304347826,44509.87868284229,46620.128762541804,48446.214642262894
17201,98401.87693682956,97363.14696969697,98093.34522003034,99964.87612612612,102163.55955882353,100536.16394658753,102910.98750918443,106723.93654266959,108956.92107168719,115375.75230660042
17202,118284.66479789591,121420.2317744154,123424.78382053025,127960.92151556157,130829.65026595745,133440.24015748032,141250.912109375,150094.95201535508,157125.0935929648,162727.79323076922
17211,2098.5855044228647,1615.6,1758.6,1680.6190476190477,1738.7619047619048,1691.142857142857,1963.3809523809523,2015.4,2300.4761904761904,1760
17212,2801.990517044136,2364.0689655172414,2432.0344827586205,2459.103448275862,2769.2,2701.310344827586,2935.6451612903224,3066.032258064516,3247.848484848485,3731.5806451612902
17213,2327.258620936966,2528.464285714286,2145.3571428571427,2102.769230769231,2156.6923076923076,2272,2429.714285714286,2580.076923076923,2371.296296296296,2589.964285714286
17214,5559.859211469139,5162.266666666666,5234.9682539682535,5164.508196721312,5489,5686.474576271186,5929.946428571428,6460.379310344828,5213.0847457627115,5521.196721311476
17215,2136.155577627955,1359.1176470588234,1476.8125,1900.2,1393.8125,1424.2666666666667,1275.857142857143,1624.1333333333334,1610.9333333333334,1626.7333333333333
17219,2020.555222588574,1411,2098.625,1582.0625,1615.6,1695.5,1716.1176470588234,2056.294117647059,2175.0625,2441.5555555555557
17220,2265.6675601109123,2596.44,2491.0384615384614,2127.1666666666665,2008.5,2282.846153846154,2045.4615384615386,2271.423076923077,2540.375,2894.259259259259
17221,2495.098336601176,2544.8,2564.366666666667,2379.967741935484,2358.5862068965516,2850.103448275862,2478.535714285714,2463.84375,2663.448275862069,2865.310344827586
17222,44204.1157662624,44966.25417439703,45451.18047882136,46381.72363636363,48289.31654676259,48664.267025089604,50484.120996441285,53608.241622574955,55047.01045296167,57691.00674536256
17223,2889.7412053359717,1703.1538461538462,1229.8333333333333,1664.923076923077,1604,1235.3846153846155,2102.5714285714284,1613.6153846153845,1407.642857142857,2417.076923076923
17224,6815.02330102945,6883.666666666667,6868.2,7320.417582417583,7525.191011235955,7483.822222222222,7438.068965517241,8131.488372093023,7921.0344827586205,8415.776470588235
17225,75046.60949263502,77567.24160346696,78882.91480298189,82129.44714587738,85087.22966014418,85563.29240374609,88451.21554404145,94449.16888433982,98087.39311043566,104702.4015984016
17228,4123.397084376676,4073.814814814815,4084.019230769231,4258.055555555556,4076.4489795918366,4214.568627450981,4338.66,4733.2307692307695,4896.660714285715,5202.8
17229,4619.477183139477,4636.423728813559,4563.120689655172,4972.316666666667,4766.645161290323,4955.754098360656,4936.966101694915,5293.213114754099,5241.7213114754095,5426.896551724138
17233,19223.38615784338,18941.061224489797,19396.542857142857,19126.317073170732,20254.09756097561,19186.764227642278,19777.344,20897.99209486166,21593.541501976284,21165.192156862744
17236,31967.930318754632,31732.3391521197,32830.447174447174,33714.574209245744,34351.01207729468,34710.280952380956,35503.56563245823,37140.16470588235,38879.70257611241,40501.00464037123
17237,6075.200263310512,6111.405405405405,6111.789473684211,6444.46835443038,6992.168674698795,6663.518072289156,6950.186046511628,7142.094117647059,7304.011764705882,7622.632183908046
17238,6745.626794347758,6778.738636363636,6668.529411764706,7316.2555555555555,7429.340909090909,7697.568181818182,7883.16091954023,9039.942528735632,8460.837209302326,9147.166666666666
17239,2841.667995492174,NA,1682.6,NA,1752.6,1672.9,1178,1440.2727272727273,1180.6363636363637,1886.5
17240,12358.164122675098,12300.411764705883,12845.993506493507,13280.091503267973,13703.909677419355,12917.109677419356,13255.075,13444.66875,14348.621118012423,15055.01875
17241,45181.78449453552,45122.73299319728,45582.714765100674,45870.84899328859,47331.45117845118,48292.415973377705,49786.58112582781,50538.10738255033,53159.79270315091,54100.41930116472
17243,4609.60799163442,4594.932203389831,4526.5,4516.120689655172,4801.610169491525,4898.169491525424,4780.016949152542,5210.283333333334,5482.612903225807,5965.174603174603
17244,8788.789191262797,8761.318181818182,8874.212962962964,9315.636363636364,9381.336283185841,9425.02608695652,10190.870689655172,10687.632478632479,11584.50406504065,10733.042372881357
17246,3048.602320482389,1121.5454545454545,1796.909090909091,1091.909090909091,1698.090909090909,1136.8181818181818,1472,1434.1818181818182,1237.6363636363637,1301
17252,14749.14795064344,14442.76923076923,14490.956989247312,14216.516304347826,15285.07486631016,14688.887640449439,15583.58695652174,15161.896174863388,15419.236263736264,15938.048648648648
17255,3950.7179808207443,3889.872340425532,4011.276595744681,3921.75,3923.7708333333335,4019.5416666666665,4244.12,4479.723404255319,4983.553191489362,5432.625
17257,87493.67954994418,88076.5817555938,90150.3066439523,93180.97558922559,95778.31561461794,95814.80477759473,98198.07875307629,103575.69379532636,107611.87898089172,114905.89899768696
17260,4158.940740740741,3899.777777777778,4131.018867924528,4081.037037037037,4149.8490566037735,4252.181818181818,4345.407407407408,4555.160714285715,4707.018181818182,4785.818181818182
17262,3597.9303115710645,3399.688888888889,3653.311111111111,3644.4565217391305,3540.2608695652175,3565.1702127659573,3679.1041666666665,3892.181818181818,3929.222222222222,4289.478260869565
17264,8045.662766667043,8519.11214953271,8537.196261682244,8446.682242990653,8641.401869158879,8401.504672897196,8839.218181818182,9564.972972972973,10024.079646017699,10712.846153846154
17265,3445.992286765126,2044.8095238095239,2195.4545454545455,2241.095238095238,2159.3636363636365,2221.590909090909,2288.391304347826,2029.304347826087,2196.04,2050.7916666666665
17266,2412.281176301287,2762.1290322580644,2664.967741935484,2571.2258064516127,2671.935483870968,2606.793103448276,2555.6,2641.25,2773.185185185185,2825.2758620689656
