zip_code,nyc_flag,year,avg_zhvi,housing_units,agi,total_pop,avg_zhvi_pct,agi_pct,percentile_diff,inner_third_flag,gap_25_pct,bottom_income_quartile,gap_years,first_gap,gentrification_signal,avg_rent,gross_rent_per_unit,evictions,eviction_filings,violations_a,violations_b,violations_c,total_violations,dob_calls_311,permits_alteration,permits_demolition,nypd_calls_311,arrests
11373,1,2013,294245.399766667,27459,159656.00144023,79765,0.341015547591971,0.384957252441285,-0.0439417048493146,1,0,0,0,0,0,NA,1369.7014822098402,NA,NA,359,912,346,1617,800,25,7,3363,3689
11373,1,2014,318543.749008333,27601,164005.676056338,80767,0.353939683711968,0.383980201155468,-0.0300405174434994,1,0,0,0,0,0,NA,1409.3185391833629,NA,NA,250,913,339,1502,931,17,10,4329,3640
11373,1,2015,329241.104183333,27296,171433.332412523,79092,0.342158329524265,0.382652102240395,-0.0404937727161304,1,0,0,0,0,0,NA,1427.9871776084408,NA,NA,328,1057,312,1697,1087,23,8,5181,3713
11373,1,2016,365049.815275,27271,174472.867802856,77234,0.385857673642097,0.395844533869923,-0.00998686022782608,1,0,0,0,0,0,NA,1445.0215980345422,NA,NA,297,1098,377,1772,1074,29,25,5705,3075
11373,1,2017,404523.532241667,27038,181541.277268561,76601,0.41487711438651,0.38304382136067,0.03183329302584,1,0,0,0,0,0,NA,1487.3146682446927,0,141,472,1417,425,2314,1016,16,8,6735,2549
11373,1,2018,469221.433241667,27075,189636.528388278,74727,0.490750394323045,0.375844536426427,0.114905857896618,1,0,0,0,0,0,NA,1555.6170637119114,0,141,509,1305,446,2260,1157,25,7,6755,2618
11373,1,2019,534450.01905,27130,195954.635830325,75382,0.566071915311415,0.378717915625845,0.18735399968557,1,0,0,0,0,0,NA,1609.3965720604497,0,93,614,1242,732,2588,1199,25,5,6962,2445
11373,1,2020,550253.747258333,33956,198677.502879929,95998,0.565967060766699,0.390111187275465,0.175855873491235,1,0,0,0,0,0,NA,1638.1868594651903,0,16,424,798,708,1930,673,13,4,9130,1565
11373,1,2021,530985.005833333,33749,NA,101073,0.428562132681747,NA,NA,1,NA,NA,NA,NA,NA,2029.3954818999157,1753.52457850603,1,2,2185,1491,946,4622,750,12,3,11480,1766
11374,1,2011,220191.030333333,25378,115507.910369618,53297,0.15725760937528,0.25263046717193,-0.09537285779665,1,0,0,0,0,0,NA,1282.4185909055086,NA,NA,61,284,21,366,475,12,6,1182,846
11374,1,2012,226189.765275,25332,117162.610802224,52280,0.190279603318529,0.246018841746489,-0.0557392384279604,1,0,1,0,0,0,NA,1302.8962576977735,NA,NA,67,244,45,356,541,15,3,1216,881
11374,1,2013,244925.176233333,25295,119667.955188679,52565,0.227602867430613,0.241912160225463,-0.0143092927948502,1,0,1,0,0,0,NA,1314.921565526784,NA,NA,95,283,61,439,459,8,5,1673,936
11374,1,2014,279859.784691667,25400,129010.812788906,51486,0.270275990865757,0.25601480523875503,0.0142611856270017,1,0,0,0,0,0,1841.074352985822,1347.9647637795276,NA,NA,125,440,98,663,463,11,5,1920,870
11374,1,2015,303804.839416667,25693,137050.88897281,54054,0.289104583814309,0.268417555921881,0.020687027892428,1,0,0,0,0,0,1882.6337381432004,1349.0681897793174,NA,NA,227,505,110,842,491,16,8,2471,590
11374,1,2016,335336.597,25742,138887.995495496,53809,0.307810963547262,0.268634830272181,0.0391761332750811,1,0,0,0,0,0,1943.131416533056,1388.4852381322353,NA,NA,161,384,108,653,370,6,2,2841,483
11374,1,2017,378155.444008333,26113,147234.690014903,54504,0.357758767307526,0.265769123243064,0.0919896440644613,1,0,0,0,0,0,2013.575551607726,1482.504040133267,0,77,192,399,120,711,462,10,3,3190,374
11374,1,2018,484772.662666667,26205,155793.272053373,53519,0.517514693341799,0.267687410090639,0.24982728325116,1,0,0,0,0,0,2033.6062420786368,1577.9187178019465,0,73,213,381,61,655,458,11,2,3040,346
11374,1,2019,499782.962608333,26305,158549.054451803,54093,0.487824203167587,0.265681984982116,0.222142218185471,1,0,0,0,0,0,2124.8739899339516,1641.4386998669454,0,45,263,570,263,1096,594,7,2,3881,323
11374,1,2020,501713.163691667,25870,152851.706997085,53326,0.449766334500876,0.2443435258115,0.205422808689376,1,0,1,0,0,0,2147.9194169472917,1722.2281793583302,0,20,154,301,216,671,404,16,1,5218,220
11374,1,2021,518229.520975,26899,NA,57856,0.405070536706478,NA,NA,1,NA,NA,NA,NA,NA,2121.8602783543006,1812.7918509981785,0,7,471,433,285,1189,415,9,NA,8220,284
11375,1,2011,254656.33115,30385,78174.6052381455,61619,0.249696676880667,0.124539865603255,0.125156811277413,1,0,1,0,0,0,NA,1433.5450715813724,NA,NA,80,427,29,536,591,24,5,1667,1501
11375,1,2012,265197.241666667,30435,80446.9873551106,62461,0.287480790820998,0.12764372937792,0.159837061443078,1,0,1,0,0,0,NA,1464.0568095942172,NA,NA,86,393,71,550,758,23,1,1502,1583
11375,1,2013,286829.473175,30494,81627.5664556962,62181,0.304860567008647,0.123254307041561,0.181606259967086,1,0,1,0,0,0,NA,1519.5429920640129,NA,NA,104,372,83,559,703,12,1,1820,1608
11375,1,2014,318317.019483333,30518,85190.2876569038,62804,0.34960050004502,0.126254035770359,0.223346464274661,1,0,1,0,0,0,1828.3077761933469,1546.4901369683466,NA,NA,179,505,127,811,752,17,4,2354,1643
11375,1,2015,364554.409416667,30852,89135.7898022893,62986,0.444145769430869,0.127185103924065,0.316960665506804,1,1,1,1,1,1,1979.5450982523653,NA,NA,NA,177,428,147,752,706,29,4,3102,1535
11375,1,2016,416425.66015,30883,91385.2192347466,63530,0.495070573002799,0.134281644618666,0.360788928384133,1,1,1,2,0,0,2058.3337303768126,NA,NA,NA,188,504,155,847,464,19,2,3008,1335
11375,1,2017,466099.379858333,31092,95949.6529351184,65068,0.552532486873774,0.127767177876788,0.424765308996986,1,1,1,3,0,0,2105.6587723512903,1685.8030683133925,0,70,224,508,107,839,569,26,2,3900,1088
11375,1,2018,579510.511633333,31119,101248.528379773,65498,0.665582665172793,0.133692352854285,0.531890312318508,1,1,1,4,0,0,2139.1163971603755,1761.3181978855362,0,89,314,601,172,1087,562,16,1,3713,1163
11375,1,2019,627229.052133333,31040,103707.16875,64831,0.684960880363914,0.132112948186848,0.552847932177066,1,1,1,5,0,0,2228.4933711554186,1786.704445876289,0,73,347,530,211,1088,649,26,1,3995,1253
11375,1,2020,650947.191858333,30457,97616.4497409326,64861,0.687789647791123,0.109648889823566,0.578140757967557,1,1,1,6,0,0,2227.283183742672,1856.625242144663,0,4,192,303,154,649,586,11,1,5669,796
11375,1,2021,656497.151808333,30928,NA,68125,0.652033690249858,NA,NA,1,NA,NA,NA,NA,NA,2209.051623753686,1975.3709906880497,NA,NA,835,571,342,1748,581,5,NA,4575,1059
11377,1,2011,265440.423466667,24722,83777.403359874,60686,0.280081508057296,0.145845093384404,0.134236414672892,1,0,1,0,0,0,NA,NA,NA,NA,151,677,113,941,858,27,11,3155,1560
11377,1,2012,277256.757083333,24663,83674.2452504318,60427,0.318766532213055,0.137116500683553,0.181650031529502,1,0,1,0,0,0,NA,NA,NA,NA,168,632,139,939,1312,18,7,3419,1333
11377,1,2013,295759.817025,24415,85523.6218057922,59892,0.346132873459556,0.136975442254498,0.209157431205057,1,0,1,0,0,0,NA,NA,NA,NA,268,837,288,1393,810,28,13,3392,1595
11377,1,2014,320632.003191667,24420,85556.1199324324,62144,0.359804625864399,0.127690405409519,0.232114220454879,1,0,1,0,0,0,NA,NA,NA,NA,286,1030,321,1637,716,11,4,4850,1626
11377,1,2015,345076.360541667,24484,87838.1980279376,62145,0.386572168987964,0.122625644575592,0.263946524412372,1,1,1,1,1,1,NA,NA,NA,NA,322,919,256,1497,797,13,9,6211,1251
11377,1,2016,388254.133466667,24427,89943.7177615572,62344,0.427867309619901,0.127271325446166,0.300595984173735,1,1,1,2,0,0,NA,NA,NA,NA,261,988,275,1524,805,15,13,6407,1116
11377,1,2017,434864.12705,24401,93384.7899761336,61617,0.483342980874206,0.120229783330129,0.363113197544077,1,1,1,3,0,0,NA,NA,0,104,513,1061,295,1869,924,14,7,7947,986
11377,1,2018,497188.214616667,24344,97533.23984375,59689,0.536604541811507,0.121301418827063,0.415303122984445,1,1,1,4,0,0,NA,NA,0,124,566,959,328,1853,1106,19,8,7386,937
11377,1,2019,512148.113558333,24135,101128.702012384,57613,0.501837491939827,0.119734373141393,0.382103118798434,1,1,1,5,0,0,NA,NA,0,111,574,1072,648,2294,1017,15,14,7929,813
11377,1,2020,544530.861241667,28782,106331.90021692,69101,0.536585779462944,0.133456426318042,0.403129353144902,1,1,1,6,0,0,1929.1904008391823,NA,0,15,318,518,454,1290,670,18,5,10346,515
11377,1,2021,571009.576125,29829,NA,73840,0.518717814333123,NA,NA,1,NA,NA,NA,NA,NA,1917.764883072978,NA,NA,NA,1712,970,722,3404,695,11,5,11705,751
11378,1,2011,387213.712841667,12182,101476.910142857,29977,0.6165812670113,0.210039529409898,0.406541737601402,1,1,1,1,NA,NA,NA,NA,NA,NA,26,124,30,180,628,14,5,1981,673
11378,1,2012,389361.481208333,12084,101843.034751773,28614,0.640130068808259,0.199046911243255,0.441083157565005,1,1,1,2,0,0,NA,NA,NA,NA,26,92,40,158,547,13,7,1748,604
11378,1,2013,415256.89435,12149,103704.200694444,28457,0.666132177408431,0.197646772997192,0.468485404411238,1,1,1,3,0,0,NA,NA,NA,NA,56,205,67,328,517,10,6,2006,549
11378,1,2014,462718.561658333,11982,104643.836791148,26870,0.690450884179879,0.189698227859931,0.500752656319949,1,1,1,4,0,0,NA,NA,NA,NA,73,222,94,389,524,12,1,2854,598
11378,1,2015,506124.980491667,11929,109240.978954515,27766,0.689270136762945,0.190580690011192,0.498689446751753,1,1,1,5,0,0,NA,NA,NA,NA,57,156,128,341,581,10,4,3599,496
11378,1,2016,552334.325875,12073,111391.07486631,29316,0.700374758885108,0.194354607696183,0.506020151188925,1,1,1,6,0,0,NA,NA,NA,NA,26,136,69,231,484,15,1,4916,393
11378,1,2017,602275.884075,12226,115760.234551495,31417,0.709721245718873,0.188257956775624,0.521463288943249,1,1,1,7,0,0,NA,NA,0,55,81,147,38,266,577,11,7,5425,362
11378,1,2018,659305.529116667,12198,121008.536793693,32496,0.724949027611604,0.184379878981597,0.540569148630007,1,1,1,8,0,0,NA,NA,0,39,95,124,54,273,650,15,3,5879,371
11378,1,2019,703151.100858333,12275,127564.952933591,33664,0.734588868425831,0.191166991312872,0.543421877112959,1,1,1,9,0,0,NA,NA,0,40,75,138,64,277,546,8,3,6683,319
11378,1,2020,725948.0259,13915,128524.505250154,38470,0.748478069591168,0.187311128801716,0.561166940789452,1,1,1,10,0,0,NA,NA,0,8,67,60,52,179,455,14,1,7665,259
11378,1,2021,740502.772166667,14338,NA,39157,0.73381346903795,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,197,148,970,410,9,NA,9850,307
11379,1,2011,457396.213558333,13907,117059.754279838,32889,0.763519334842653,0.259312231212974,0.504207103629679,1,1,0,1,NA,0,NA,NA,NA,NA,18,67,3,88,402,19,1,1362,483
11379,1,2012,464044.022875,13941,116865.94933655,33775,0.773711552158752,0.243569229352663,0.530142322806089,1,1,1,2,0,0,NA,NA,NA,NA,38,160,46,244,402,17,NA,1262,419
11379,1,2013,486062.453983333,14030,119691.473219541,33569,0.774556916205495,0.243472511343963,0.531084404861532,1,1,1,3,0,0,NA,NA,NA,NA,37,151,47,235,345,10,1,1582,452
11379,1,2014,530756.449125,14016,122694.979286536,33126,0.770881560795085,0.234156186820328,0.536725373974757,1,1,1,4,0,0,NA,NA,NA,NA,37,120,37,194,368,18,1,1952,383
11379,1,2015,567621.159783333,13951,125545.511601585,32907,0.765130097323442,0.224212693812659,0.540917403510783,1,1,1,5,0,0,NA,NA,NA,NA,24,83,16,123,488,19,1,2729,294
11379,1,2016,621284.963025,13815,127174.287408244,33237,0.769700100769755,0.227277733416159,0.542422367353596,1,1,1,6,0,0,NA,NA,NA,NA,50,125,42,217,384,17,NA,3027,263
11379,1,2017,667610.275891667,13952,131528.22,34667,0.768556998036279,0.218525753463718,0.550031244572561,1,1,1,7,0,0,NA,NA,0,29,31,53,38,122,507,16,5,3809,256
11379,1,2018,700109.874983333,13941,135830.932889628,35263,0.750714586164928,0.221303096607166,0.529411489557762,1,1,1,8,0,0,NA,NA,0,23,61,83,29,173,645,23,1,4189,201
11379,1,2019,738135.278583333,13901,141214.58714597,35871,0.754204683846731,0.22504508843963,0.529159595407101,1,1,1,9,0,0,NA,NA,0,24,58,98,53,209,580,14,NA,4655,188
11379,1,2020,748427.936616667,15131,144639.242392986,38854,0.764356542640423,0.224222138829924,0.5401344038105,1,1,1,10,0,0,NA,NA,0,1,25,75,43,143,452,12,NA,4895,198
11379,1,2021,751998.397658333,15588,NA,40787,0.739113621425685,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,423,344,1420,493,7,1,6874,177
11385,1,2011,397827.731466667,31967,176720.483736264,84640,0.655932798275018,0.457863234533165,0.198069563741853,1,0,0,0,0,0,NA,1229.381330747333,NA,NA,328,1166,277,1771,795,26,3,3868,3998
11385,1,2012,397522.672041667,32328,161489.657540395,85414,0.661326906762187,0.403288441709898,0.258038465052289,1,1,0,1,1,0,NA,1258.7961210096512,NA,NA,441,1649,434,2524,907,15,1,3683,3841
11385,1,2013,420636.288758333,32535,164626.587108014,85080,0.682083449029331,0.407141962711916,0.274941486317415,1,1,0,2,0,0,NA,1270.4010757645613,NA,NA,478,1844,611,2933,809,24,NA,4371,3862
11385,1,2014,463744.324125,32742,161804.32010582,86491,0.694058321961321,0.366020919809913,0.328037402151408,1,1,0,3,0,0,NA,1303.2407916437603,NA,NA,465,1768,618,2851,934,19,1,6131,3671
11385,1,2015,509068.40665,33095,165625.989655172,88591,0.697993847485091,0.358027848012156,0.339965999472935,1,1,0,4,0,0,2096.81680845874,NA,NA,NA,634,1858,639,3131,1165,19,7,8467,3023
11385,1,2016,575674.909933333,33103,168650.396010187,89365,0.728513323687252,0.36348135939085,0.365031964296402,1,1,0,5,0,0,2213.17608251052,NA,NA,NA,661,1910,540,3111,1030,29,4,11255,2605
11385,1,2017,631004.505266667,33053,174034.644426026,91921,0.733054811736892,0.351360101972672,0.381694709764219,1,1,0,6,0,0,2246.214536836736,NA,0,202,1066,1816,615,3497,1051,30,1,12574,2547
11385,1,2018,667254.51375,33272,180679.067406494,92278,0.729406624509252,0.341808156522103,0.387598467987148,1,1,0,7,0,0,2277.8721602405617,NA,0,152,1150,2007,725,3882,1211,33,6,13316,2255
11385,1,2019,705008.3723,33457,185247.118630573,92351,0.739489042641526,0.342956206618834,0.396532836022692,1,1,0,8,0,0,2356.5053905977265,NA,0,95,1565,2109,1499,5173,1344,33,2,17006,1819
11385,1,2020,725213.911066667,35913,192152.068952665,96452,0.745265209277602,0.375430473559561,0.369834735718041,1,1,0,9,0,0,2364.15964222396,NA,0,28,898,1273,1039,3210,1142,14,2,22162,1510
11385,1,2021,730267.266066667,37325,NA,100470,0.716259559543452,NA,NA,1,NA,NA,NA,NA,NA,2319.8813781622093,NA,0,3,4271,1778,1599,7648,1335,27,2,22652,1484
11411,1,2011,312956.764633333,6216,156452.661083325,20002,0.429134285451205,0.388743245532908,0.0403910399182975,1,0,0,0,0,0,NA,1219.169723294723,NA,NA,11,62,13,86,139,8,NA,445,479
11411,1,2012,303548.18655,6167,157353.536985019,18844,0.413031789472957,0.382722519662818,0.0303092698101393,1,0,0,0,0,0,NA,NA,NA,NA,17,82,24,123,168,10,NA,705,435
11411,1,2013,315290.07195,6159,159798.23415978,18351,0.414041961382064,0.387815598174307,0.0262263632077561,1,0,0,0,0,0,NA,NA,NA,NA,18,100,33,151,159,4,NA,580,407
11411,1,2014,335056.842441667,6101,162704.733722497,18547,0.4057432010198,0.369933029988299,0.0358101710315013,1,0,0,0,0,0,NA,1438.5561383379777,NA,NA,7,76,37,120,137,4,NA,698,401
11411,1,2015,359508.003683333,6027,169202.879197558,18388,0.423794988477443,0.371409911944656,0.0523850765327868,1,0,0,0,0,0,NA,NA,NA,NA,19,92,21,132,195,11,NA,841,287
11411,1,2016,390611.31325,5998,170879.51607298,18353,0.440424822820858,0.375853774221176,0.0645710485996822,1,0,0,0,0,0,NA,NA,NA,NA,13,99,26,138,129,7,NA,858,312
11411,1,2017,416402.07045,6003,178523.46179966,19306,0.436049079115849,0.363432843532045,0.0726162355838044,1,0,0,0,0,0,NA,NA,0,25,11,123,40,174,155,5,NA,1021,294
11411,1,2018,440083.954258333,6123,187597.810243493,19765,0.415731300863693,0.370044374350518,0.0456869265131751,1,0,0,0,0,0,NA,NA,0,38,41,112,10,163,166,6,NA,1075,221
11411,1,2019,479662.409291667,6101,192338.173305955,19516,0.441629081882258,0.367345808350151,0.0742832735321062,1,0,0,0,0,0,NA,NA,0,37,24,113,40,177,195,5,NA,1526,187
11411,1,2020,512782.099816667,6020,196861.778646852,19332,0.473862142062485,0.385246899599554,0.0886152424629311,1,0,0,0,0,0,NA,NA,0,7,4,72,31,107,135,7,NA,1523,154
11411,1,2021,548854.285166667,6219,NA,20029,0.455767580707238,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,107,52,202,184,6,NA,1906,115
11412,1,2011,283684.537775,10873,137108.707023447,31992,0.329772322675217,0.321868916288123,0.00790340638709375,1,0,0,0,0,0,NA,1156.8216683528003,NA,NA,52,351,66,469,440,1,1,967,1217
11412,1,2012,284062.225216667,10773,138454.43099897,31885,0.344701721956702,0.321258025739168,0.0234436962175337,1,0,0,0,0,0,NA,1164.2833008447044,NA,NA,63,464,92,619,463,9,NA,1010,1244
11412,1,2013,297188.782266667,10779,142477.669678715,32917,0.350175670402991,0.326400077117179,0.0237755932858124,1,0,0,0,0,0,NA,1325.2416736246405,NA,NA,91,405,146,642,416,7,2,1050,1345
11412,1,2014,317725.621366667,10713,141089.511557789,33676,0.346522180015909,0.295028559837958,0.0514936201779509,1,0,0,0,0,0,NA,1320.710538597965,NA,NA,70,394,206,670,391,5,NA,1494,1093
11412,1,2015,343677.037616667,10519,145880.875988142,34131,0.381949514097924,0.295181155806904,0.0867683582910204,1,0,0,0,0,0,NA,1313.214469055994,NA,NA,122,475,172,769,471,6,3,1718,873
11412,1,2016,373263.526266667,10535,147695.844903988,33852,0.405685779637259,0.300910399901219,0.104775379736039,1,0,0,0,0,0,NA,1334.9044138585666,NA,NA,121,670,241,1032,481,9,1,1955,1073
11412,1,2017,399490.102025,10503,153932.709817132,34495,0.403797207014733,0.292835122893834,0.1109620841209,1,0,0,0,0,0,NA,NA,0,87,44,374,142,560,522,20,3,2406,698
11412,1,2018,428472.860933333,10560,161604.891543239,33328,0.388780636122438,0.29518918847889,0.093591447643547293,1,0,0,0,0,0,NA,1528.7186553030303,0,117,74,459,127,660,479,15,NA,2217,733
11412,1,2019,467013.38125,10608,165240.716610819,33394,0.419610810150688,0.285656863104631,0.133953947046057,1,0,0,0,0,0,NA,1504.769890648567,0,99,101,379,125,605,561,15,1,2702,733
11412,1,2020,506672.692091667,10715,168750.176818182,33145,0.46360140311493,0.295765436016891,0.167835967098038,1,0,0,0,0,0,NA,1460.1170321978534,0,16,88,241,89,418,374,12,NA,3676,446
11412,1,2021,555273.381008333,10980,NA,36271,0.475602892491739,NA,NA,1,NA,NA,NA,NA,NA,NA,1493.2784153005464,NA,NA,214,428,208,850,406,9,1,4080,339
11413,1,2011,299097.049183333,14843,121452.694907587,46391,0.375172307574993,0.271786902431268,0.103385405143725,1,0,0,0,0,0,NA,NA,NA,NA,47,315,58,420,433,15,1,988,1110
11413,1,2012,295279.443933333,14715,122248.644230769,46320,0.385592766456796,0.262284728427553,0.123308038029243,1,0,0,0,0,0,NA,NA,NA,NA,40,326,97,463,490,13,2,1021,1024
11413,1,2013,310226.402741667,14897,123360.197351828,47489,0.402551867434663,0.256693745835771,0.145858121598892,1,0,0,0,0,0,NA,NA,NA,NA,53,305,121,479,445,16,3,1058,1172
11413,1,2014,324668.485316667,15011,126090.244872592,48857,0.379011518147612,0.249719286669549,0.129292231478062,1,0,1,0,0,0,NA,NA,NA,NA,26,325,183,534,417,21,2,1406,1049
11413,1,2015,351545.978041667,14809,131708.035757576,49197,0.401709194148079,0.254513759745628,0.147195434402451,1,0,0,0,0,0,NA,NA,NA,NA,44,371,136,551,491,13,2,1709,855
11413,1,2016,388767.192425,14979,134094.014492754,49521,0.435762772960185,0.250608976600375,0.18515379635981,1,0,0,0,0,0,NA,NA,NA,NA,57,271,152,480,420,24,1,1958,809
11413,1,2017,421044.8804,14884,139094.881610577,49648,0.445627430803173,0.240485892263203,0.20514153853997,1,0,1,0,0,0,NA,NA,0,103,48,348,155,551,657,20,3,2455,835
11413,1,2018,447931.448475,15060,146022.706834532,49000,0.433221307563722,0.237346663511347,0.195874644052374,1,0,1,0,0,0,NA,NA,0,126,87,531,202,820,543,27,1,2394,598
11413,1,2019,490174.676136364,15057,149515.601060695,48827,0.460101464606648,0.235489479912609,0.224611984694039,1,0,1,0,0,0,NA,NA,0,91,35,236,132,403,544,32,2,2614,491
11413,1,2020,523425.9617,15152,151151.292982456,48332,0.499543101706231,0.234573450282234,0.264969651423997,1,1,1,1,1,1,NA,NA,0,19,47,188,95,330,337,27,1,3388,371
11413,1,2021,561499.862783333,15525,NA,52935,0.48730127423588,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,121,344,156,621,282,12,2,3823,381
11414,1,2011,230494.477883333,5952,106906.257511318,13443,0.189437815030691,0.220799671643866,-0.0313618566131746,1,0,1,0,0,0,NA,1256.3192204301076,NA,NA,14,83,19,116,317,7,1,616,280
11414,1,2012,230592.44655,5918,108809.157288136,13734,0.200288883216755,0.221337248009612,-0.0210483647928568,1,0,1,0,0,0,NA,1348.9819195674215,NA,NA,15,122,69,206,407,9,3,686,276
11414,1,2013,232757.657241667,5895,108238.218560861,13480,0.1970553737172,0.213161078810892,-0.0161057050936925,1,0,1,0,0,0,NA,1354.8673452078033,NA,NA,22,128,52,202,446,18,5,725,431
11414,1,2014,234106.175008333,5908,109626.949501661,14111,0.163407643754357,0.203232970352944,-0.0398253265985867,1,0,1,0,0,0,NA,1473.4256939742722,NA,NA,16,85,34,135,475,14,4,1243,294
11414,1,2015,244351.901108333,5974,112563.967083608,14630,0.148181584409656,0.197483089973654,-0.0493015055639984,1,0,1,0,0,0,NA,1454.879812520924,NA,NA,38,98,47,183,506,15,4,1485,306
11414,1,2016,260494.488791667,5899,114277.672774869,14408,0.140931598702801,0.202354299879536,-0.0614227011767351,1,0,1,0,0,0,NA,1340.8225122902186,NA,NA,24,104,35,163,412,10,10,1911,266
11414,1,2017,282590.725188889,5826,118120.22626788,14637,0.158460415158776,0.192611085336983,-0.0341506701782067,1,0,1,0,0,0,NA,1366.508753861998,0,29,33,80,13,126,417,23,10,1956,263
11414,1,2018,394047.633845455,5693,123035.388601036,14251,0.327885323106137,0.190589865246101,0.137295457860036,1,0,1,0,0,0,NA,1480.2200948533286,0,29,28,58,23,109,354,15,5,1869,197
11414,1,2019,439676.167416667,5658,127389.373086735,12977,0.36231235557557,0.187481957571731,0.17483039800384,1,0,1,0,0,0,NA,1406.261399787911,0,39,51,77,30,158,349,11,7,2167,212
11414,1,2020,483286.628483333,8601,129996.840196681,20222,0.413639968013251,0.194533845625357,0.219106122387893,1,0,1,0,0,0,NA,NA,NA,NA,51,58,25,134,266,7,12,2825,135
11414,1,2021,556925.264725,8870,NA,22929,0.480076287187072,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,107,40,557,296,7,6,2854,134
11415,1,2011,253190.584041667,6127,79990.2945084145,13579,0.239932317237931,0.132512300574846,0.107420016663085,1,0,1,0,0,0,NA,1198.8916272237636,NA,NA,36,224,18,278,230,3,2,1032,694
11415,1,2012,270335.454775,6186,80360.8834080717,13540,0.292157922624849,0.126626904062429,0.16553101856242,1,0,1,0,0,0,NA,1234.518752020692,NA,NA,104,316,70,490,281,2,NA,847,494
11415,1,2013,287516.456516667,6176,81670.2026143791,13415,0.30919633547084,0.12429217380059,0.18490416167025,1,0,1,0,0,0,NA,1270.4310233160622,NA,NA,72,210,79,361,273,3,NA,854,579
11415,1,2014,314598.856975,6247,83854.5259095921,13285,0.335472301988488,0.121041015769268,0.21443128621922,1,0,1,0,0,0,NA,1307.475108051865,NA,NA,100,356,96,552,239,4,NA,1376,543
11415,1,2015,338514.773683333,6256,87665.8858988159,13599,0.366382665092583,0.121230868057796,0.245151797034786,1,0,1,0,0,0,NA,1350.5495524296675,NA,NA,108,345,58,511,262,6,1,1789,644
11415,1,2016,379192.607358333,6299,87270.6703176342,13620,0.41488298851415,0.119798023126627,0.295084965387523,1,1,1,1,1,1,NA,1387.8971265280204,NA,NA,76,273,62,411,209,3,NA,1907,640
11415,1,2017,402592.3206,6352,91452.2015086207,14103,0.406344586694321,0.116864082566379,0.289480504127942,1,1,1,2,0,0,NA,1420.5,0,52,133,290,71,494,269,5,NA,1620,602
11415,1,2018,493923.43625,6339,96452.120212766,14054,0.532191380869046,0.113645520497252,0.418545860371795,1,1,1,3,0,0,NA,1494.2814324025871,0,59,185,371,104,660,254,2,NA,1548,622
11415,1,2019,499308.552,6295,97930.8043704474,13575,0.483708432588625,0.113155527847401,0.370552904741223,1,1,1,4,0,0,NA,1525.804606830818,0,46,239,497,212,948,317,5,NA,1522,667
11415,1,2020,498531.70825,5983,97905.8812182741,13568,0.445670563047516,0.110735649783325,0.33493491326419,1,1,1,5,0,0,1867.227410211381,NA,0,12,137,262,175,574,190,3,NA,2350,282
11415,1,2021,499552.250866667,6227,NA,14009,0.363815378298392,NA,NA,1,NA,NA,NA,NA,NA,1916.449277882114,NA,0,3,311,299,180,790,182,6,NA,1888,365
11416,1,2011,325836.150958333,7737,92337.6445944776,23536,0.467250672615532,0.171561313951546,0.295689358663986,1,1,1,1,NA,NA,NA,1333.7431821119296,NA,NA,26,200,45,271,430,7,1,1043,542
11416,1,2012,320126.625016667,7758,89616.5825156111,24300,0.469338927813449,0.149210692076786,0.320128235736663,1,1,1,2,0,0,NA,1337.7641144624904,NA,NA,57,292,74,423,337,9,2,1224,572
11416,1,2013,338371.732208333,7753,91190.7328111401,25298,0.485785330932557,0.155760185770632,0.330025145161925,1,1,1,3,0,0,NA,1317.3409002966594,NA,NA,46,281,105,432,389,5,NA,1493,667
11416,1,2014,369639.763566667,7699,93782.6802780191,25083,0.507778038425282,0.146974166349847,0.360803872075436,1,1,1,4,0,0,NA,1331.3458890765037,NA,NA,61,317,146,524,380,5,1,2032,485
11416,1,2015,397966.039675,7611,96830.3435897436,25549,0.535224697305682,0.146996468400397,0.388228228905286,1,1,1,5,0,0,NA,1348.3632899750362,NA,NA,75,190,86,351,427,6,NA,2630,525
11416,1,2016,441605.842658333,7519,97156.3071000855,25832,0.561936104665036,0.150328342626841,0.411607762038196,1,1,1,6,0,0,NA,1376.768320255353,NA,NA,49,172,43,264,438,8,NA,3311,609
11416,1,2017,478873.95335,7479,103119.540901503,26290,0.590126321163431,0.148997514073601,0.44112880708983,1,1,1,7,0,0,NA,1420.1889290012034,0,60,64,238,70,372,479,7,1,3708,574
11416,1,2018,514622.956458333,7490,108124.765546218,25824,0.579626505111388,0.151477789887267,0.428148715224121,1,1,1,8,0,0,NA,1484.2256341789052,0,58,88,228,61,377,545,16,NA,4058,492
11416,1,2019,551297.443133333,7430,110014.819548872,25477,0.594532674359909,0.149141826885781,0.445390847474128,1,1,1,9,0,0,NA,1559.3617765814267,0,60,187,415,199,801,483,7,4,4016,260
