zip_code,year,gross_rent_per_unit
11414,2014,1473.4256939742722
11414,2015,1454.879812520924
11414,2016,1340.8225122902186
11414,2017,1366.508753861998
11414,2018,1480.2200948533286
11414,2019,1406.261399787911
11414,2020,NA
11414,2021,NA
11415,2011,1198.8916272237636
11415,2012,1234.5187520206919
11415,2013,1270.4310233160622
11415,2014,1307.475108051865
11415,2015,1350.5495524296675
11415,2016,1387.8971265280204
11415,2017,1420.5
11415,2018,1494.2814324025871
11415,2019,1525.804606830818
11415,2020,NA
11415,2021,NA
11416,2011,1333.7431821119296
11416,2012,1337.7641144624904
11416,2013,1317.3409002966594
11416,2014,1331.3458890765035
11416,2015,1348.3632899750362
11416,2016,1376.768320255353
11416,2017,1420.1889290012034
11416,2018,1484.2256341789052
11416,2019,1559.3617765814267
11416,2020,1557.90211986391
11416,2021,1687.4146373056994
11417,2011,NA
11417,2012,NA
11417,2013,NA
11417,2014,NA
11417,2015,NA
11417,2016,NA
11417,2017,NA
11417,2018,1570.3395437262357
11417,2019,NA
11417,2020,NA
11417,2021,NA
11418,2011,1203.8107794618002
11418,2012,1249.8341066402982
11418,2013,1304.0203741573885
11418,2014,1330.7161236927243
11418,2015,1356.2144288577153
11418,2016,1400.2124153498871
11418,2017,1447.074954434994
11418,2018,1493.8946249620408
11418,2019,1521.467355780193
11418,2020,1585.1773549277361
11418,2021,1654.024023811211
11419,2011,1318.129558393599
11419,2012,1364.1787584719655
11419,2013,1359.0919736331912
11419,2014,1366.4678344442723
11419,2015,1383.6647205355753
11419,2016,1430.6533158746051
11419,2017,1444.363371870454
11419,2018,1523.727442294241
11419,2019,1603.8947786065703
11419,2020,1602.705251709136
11419,2021,1708.591886720245
11420,2011,1267.9449001051526
11420,2012,1297.9652919272114
11420,2013,1365.4686315789475
11420,2014,1405.816298053443
11420,2015,1388.879932356257
11420,2016,1374.3995668273596
11420,2017,1455.0050121823876
11420,2018,1569.5597750624827
11420,2019,1637.0313562261533
11420,2020,1700.431584144449
11420,2021,1850.470311743969
11421,2011,NA
11421,2012,NA
11421,2013,NA
11421,2014,NA
11421,2015,NA
11421,2016,NA
11421,2017,NA
11421,2018,NA
11421,2019,NA
11421,2020,NA
11421,2021,NA
11422,2011,1497.7449705037059
11422,2012,1466.1017181085601
11422,2013,1459.1184050939964
11422,2014,1561.4853184761332
11422,2015,NA
11422,2016,1515.6689797726267
11422,2017,1592.5701767197313
11422,2018,1694.5128353879622
11422,2019,1688.7430686601829
11422,2020,1769.7293906810037
11422,2021,1956.1846126667256
11423,2011,NA
11423,2012,1159.018115942029
11423,2013,1194.4659549228945
11423,2014,1221.4263731060605
11423,2015,1355.491331524944
11423,2016,1442.292618417889
11423,2017,1475.5427482733985
11423,2018,1580.6448717948717
11423,2019,1606.1846937566638
11423,2020,1556.7242105263158
11423,2021,1641.0496485452443
11426,2011,1270.3544813695871
11426,2012,1305.3812805053115
11426,2013,1297.0368115942028
11426,2014,1327.0098336948663
11426,2015,1464.6795947901592
11426,2016,1475.5837445573295
11426,2017,1643.6233860438126
11426,2018,1742.066511424829
11426,2019,1874.1582306018854
11426,2020,1732.7632141330673
11426,2021,1893.3746747614919
11427,2011,1297.48851184164
11427,2012,1432.795312220433
11427,2013,1362.1011115095016
11427,2014,1315.3447712418301
11427,2015,1258.9947224749772
11427,2016,NA
11427,2017,NA
11427,2018,1883.3750893495353
11427,2019,1942.32924226254
11427,2020,1819.5078187119004
11427,2021,1791.2972866692883
11428,2011,1197.5963455149501
11428,2012,1237.4676416204404
11428,2013,1346.9637892569076
11428,2014,1476.32550967963
11428,2015,1405.15
11428,2016,1435.9874257771569
11428,2017,1469.0434782608695
11428,2018,1529.8098944819235
11428,2019,NA
11428,2020,NA
11428,2021,1602.2543636940654
11429,2011,1249.3662306777646
11429,2012,1267.2956239480645
11429,2013,1266.5131310708719
11429,2014,1289.5512928442574
11429,2015,1285.4111248454883
11429,2016,NA
11429,2017,NA
11429,2018,1391.2252252252251
11429,2019,1468.0447817360762
11429,2020,1380.5532554643228
11429,2021,NA
11432,2011,1242.352102464959
11432,2012,1293.3586286594762
11432,2013,1326.845046854083
11432,2014,1333.0802483765465
11432,2015,1382.4716017563956
11432,2016,1429.3897469913768
11432,2017,1554.6285337353938
11432,2018,1598.7616883725289
11432,2019,1664.6339185655584
11432,2020,NA
11432,2021,1781.0985314591098
11433,2011,1103.358401880141
11433,2012,1181.532484076433
11433,2013,1172.9182842830307
11433,2014,1224.6700223713647
11433,2015,1240.8118477593616
11433,2016,1300.1065306122448
11433,2017,1309.8482334869432
11433,2018,1382.4982521077525
11433,2019,1432.1641990540818
11433,2020,1399.8348573011915
11433,2021,NA
11434,2011,NA
11434,2012,NA
11434,2013,NA
11434,2014,NA
11434,2015,NA
11434,2016,NA
11434,2017,NA
11434,2018,NA
11434,2019,NA
11434,2020,NA
11434,2021,NA
11435,2011,1233.1498305487842
11435,2012,1259.9148330466758
11435,2013,1291.3409991132132
11435,2014,1352.3616958547084
11435,2015,1344.0129655822725
11435,2016,1354.0828423079167
11435,2017,1442.788642610679
11435,2018,1495.9896997206704
11435,2019,1553.9622246760039
11435,2020,1611.7129421268248
11435,2021,1671.41163488201
11436,2011,1392.1271698113208
11436,2012,1449.2540015243903
11436,2013,1449.952624597309
11436,2014,1474.3112796208532
11436,2015,1465.1323169584039
11436,2016,1499.934521575985
11436,2017,1534.4547486033518
11436,2018,1595.6461364065747
11436,2019,1559.4455801627862
11436,2020,1589.9501427212178
11436,2021,1747.836350203177
11501,2011,1362.5861636796592
11501,2012,1468.1733299912269
11501,2013,1521.8416507936508
11501,2014,1525.3411306042885
11501,2015,1584.6298546895641
11501,2016,1689.5940210863473
11501,2017,1593.6079873883343
11501,2018,1741.1012922594962
11501,2019,1825.9534173348607
11501,2020,1841.0455968933984
11501,2021,2166.2325172777323
11507,2011,1952
11507,2012,2001
11507,2013,NA
11507,2014,2001
11507,2015,1908
11507,2016,2000
11507,2017,2617
11507,2018,2969
11507,2019,2875
11507,2020,NA
11507,2021,NA
11509,2011,1906
11509,2012,2001
11509,2013,2001
11509,2014,2001
11509,2015,2465
11509,2016,2442
11509,2017,2614
11509,2018,2728
11509,2019,2458
11509,2020,2349
11509,2021,2464
11510,2011,1426.2364853694826
11510,2012,1564.4304980969716
11510,2013,1649.3122778007441
11510,2014,1695.331304202802
11510,2015,NA
11510,2016,NA
11510,2017,NA
11510,2018,2108.043871179757
11510,2019,NA
11510,2020,NA
11510,2021,NA
11514,2011,1452
11514,2012,1423
11514,2013,1481
11514,2014,1660
11514,2015,1609
11514,2016,1583
11514,2017,1725
11514,2018,1789
11514,2019,1850
11514,2020,1926
11514,2021,2021
11516,2011,1448.3417142857143
11516,2012,1462.545311091073
11516,2013,1515.5025310630465
11516,2014,1824.4172413793103
11516,2015,1741.167748137467
11516,2016,1759.1160327395282
11516,2017,1851.9264305177112
11516,2018,1933.3522926584815
11516,2019,1890.8878060375564
11516,2020,1926.6073633661101
11516,2021,2034.677810186224
11518,2011,1553.0992467877713
11518,2012,1573.7736750651607
11518,2013,1722.2014827736589
11518,2014,1761.7929525060188
11518,2015,1870.2002989536622
11518,2016,1903.2022810415322
11518,2017,1946.562902533276
11518,2018,1843.9166495163613
11518,2019,1775.7921919479463
11518,2020,1904.5295918367347
11518,2021,1951.569755496199
11520,2011,1484.388497828366
11520,2012,1354.4817562452688
11520,2013,1436.9390372717671
11520,2014,1471.4614088820827
11520,2015,1493.4236030605148
11520,2016,1499.5110599078341
11520,2017,1616.5739527798933
11520,2018,1659.4012781452032
11520,2019,1686.378999482746
11520,2020,2007.5071672851634
11520,2021,2010.741016463851
11530,2011,NA
11530,2012,NA
11530,2013,NA
11530,2014,NA
11530,2015,NA
11530,2016,NA
11530,2017,NA
11530,2018,NA
11530,2019,NA
11530,2020,NA
11530,2021,NA
11542,2011,1486.2958796231192
11542,2012,1579.058874086807
11542,2013,1484.7279676907544
11542,2014,NA
11542,2015,1595.9643590495746
11542,2016,1611.904198528351
11542,2017,1648.7111079423928
11542,2018,1867.5686824750946
11542,2019,1861.5636743215032
11542,2020,NA
11542,2021,NA
11545,2011,1621.2023668639054
11545,2012,1806.9870689655172
11545,2013,1814.4167597765363
11545,2014,1777.7434652725915
11545,2015,2214.2108818011257
11545,2016,2453.993775173929
11545,2017,2469.405577126721
11545,2018,2170.0441426146012
11545,2019,1947.006711409396
11545,2020,1570.5872641509434
11545,2021,1678.117543240381
11547,2011,1767
11547,2012,1861
11547,2013,1985
11547,2014,1797
11547,2015,1805
11547,2016,1698
11547,2017,1617
11547,2018,1537
11547,2019,1339
11547,2020,1340
11547,2021,1343
11548,2011,NA
11548,2012,NA
11548,2013,NA
11548,2014,NA
11548,2015,NA
11548,2016,NA
11548,2017,NA
11548,2018,NA
11548,2019,NA
11548,2020,NA
11548,2021,NA
11550,2011,1307.706507304117
11550,2012,1333.391304347826
11550,2013,1378.6544139356363
11550,2014,1354.5198579110959
11550,2015,1372.9643521544572
11550,2016,1430.8297453995463
11550,2017,1483.6141700608437
11550,2018,1585.7982318767365
11550,2019,NA
11550,2020,NA
11550,2021,NA
11552,2011,1415.5418326693227
11552,2012,1468.398140461564
11552,2013,1299.5
11552,2014,1433.275474814203
11552,2015,1699.1393214227176
11552,2016,1753.895264715554
11552,2017,1861.6833116460637
11552,2018,1979.2658769332018
11552,2019,2018.9409526959973
11552,2020,NA
11552,2021,NA
11553,2011,1319.4529335071709
11553,2012,1263.7929733246585
11553,2013,1264.3690981602986
11553,2014,1346.044642857143
11553,2015,NA
11553,2016,1697.004993909866
11553,2017,NA
11553,2018,1884.3984448633364
11553,2019,1998.6302374301677
11553,2020,2156.1193106495803
11553,2021,2194.276388109927
11554,2011,1646.0020868758695
11554,2012,1577.844897646247
11554,2013,1735.8918239951279
11554,2014,1886.2476642555757
11554,2015,1991.953289276059
11554,2016,1862.5971250094076
11554,2017,2009.0184963306874
11554,2018,2164.303353773942
11554,2019,2112.3972758229283
11554,2020,1996.7936294302378
11554,2021,NA
11557,2011,1695.0224119530417
11557,2012,1645.1940700808625
11557,2013,1969.6866976236001
11557,2014,1986.4655314474046
11557,2015,1784.413563090606
11557,2016,1787.7223300970875
11557,2017,1642.2748344370862
11557,2018,NA
11557,2019,2016.2243767313018
11557,2020,2010.060632183908
11557,2021,2321.606604042129
11558,2011,1753.0675105485232
11558,2012,1672.9893719806764
11558,2013,1688.5646551724137
11558,2014,1720.8357502219592
11558,2015,1612.9735355337496
11558,2016,1628.039312039312
11558,2017,1507.6983115641924
11558,2018,NA
11558,2019,NA
11558,2020,NA
11558,2021,1907.8954838709678
11559,2011,1460
11559,2012,1819
11559,2013,1765
11559,2014,1719
11559,2015,1612
11559,2016,1588
11559,2017,1668
11559,2018,1692
11559,2019,1779
11559,2020,1803
11559,2021,1864
11560,2011,2001
11560,2012,2001
11560,2013,1402
11560,2014,1655
11560,2015,1664
11560,2016,1708
11560,2017,1819
11560,2018,1859
11560,2019,1944
11560,2020,1923
11560,2021,2070
11561,2011,1653.093293510725
11561,2012,NA
11561,2013,NA
11561,2014,NA
11561,2015,1650.120608649226
11561,2016,1795.7617661329452
11561,2017,1846.2023630504834
11561,2018,1933.4535225048924
11561,2019,1976.214657633951
11561,2020,2138.085938815605
11561,2021,2322.002968990543
11563,2011,1492.9055335097003
11563,2012,1460.0932064325566
11563,2013,1509.2866905304263
11563,2014,1527.615285668346
11563,2015,1512.531007751938
11563,2016,1529.5598904109588
11563,2017,1660.2836237712243
11563,2018,1705.1252665843529
11563,2019,1691.277138343489
11563,2020,1805.6686553464892
11563,2021,1810.8109804816802
11565,2011,1626.7270699749095
11565,2012,1219.0621407062688
11565,2013,1718.0811965811965
11565,2014,1733.0168161434979
11565,2015,1151.491086350975
11565,2016,NA
11565,2017,NA
11565,2018,NA
11565,2019,NA
11565,2020,NA
11565,2021,NA
11566,2011,NA
11566,2012,NA
11566,2013,NA
11566,2014,NA
11566,2015,NA
11566,2016,NA
11566,2017,NA
11566,2018,NA
11566,2019,NA
11566,2020,NA
11566,2021,NA
11568,2011,NA
11568,2012,NA
11568,2013,NA
11568,2014,NA
11568,2015,NA
11568,2016,NA
11568,2017,NA
11568,2018,NA
11568,2019,NA
11568,2020,NA
11568,2021,NA
11570,2011,NA
11570,2012,NA
11570,2013,NA
11570,2014,NA
11570,2015,NA
11570,2016,NA
11570,2017,NA
11570,2018,NA
11570,2019,NA
11570,2020,NA
11570,2021,NA
11572,2011,1315.3493583214504
11572,2012,1594.0237053616847
11572,2013,1606.2698606448987
11572,2014,1615.5082703696141
11572,2015,NA
11572,2016,NA
11572,2017,NA
11572,2018,NA
11572,2019,NA
11572,2020,NA
11572,2021,NA
11575,2011,1787.7026721014493
11575,2012,1704.6529209621992
11575,2013,1465.9415349887133
11575,2014,1344.6721018539201
11575,2015,NA
11575,2016,1685.649662088511
11575,2017,1750.037149684988
11575,2018,1925.9650834959878
11575,2019,1805.8815958815958
11575,2020,2041.196660074709
11575,2021,2107.177002869124
11576,2011,1776.2396694214876
11576,2012,2001
11576,2013,NA
11576,2014,NA
11576,2015,NA
11576,2016,NA
11576,2017,NA
11576,2018,NA
11576,2019,NA
11576,2020,NA
11576,2021,NA
11577,2011,NA
11577,2012,NA
11577,2013,NA
11577,2014,NA
11577,2015,NA
11577,2016,NA
11577,2017,NA
11577,2018,NA
11577,2019,NA
11577,2020,NA
11577,2021,NA
11579,2011,1644
11579,2012,1540
11579,2013,1485
11579,2014,1497
11579,2015,1645
11579,2016,1766
11579,2017,1954
11579,2018,2151
11579,2019,2263
11579,2020,2414
11579,2021,2121
11580,2011,1335.2737042094639
11580,2012,1328.6888545810818
11580,2013,NA
11580,2014,NA
11580,2015,NA
11580,2016,1555.483368347339
11580,2017,1604.4620783337107
11580,2018,1749.9258158573512
11580,2019,1746.5160328532854
11580,2020,NA
11580,2021,NA
11581,2011,1271.5804425020485
11581,2012,1315.2231995601978
11581,2013,1297.9332234130256
11581,2014,1278.5730057963015
11581,2015,1334.8436642896324
11581,2016,1377.3776451437873
11581,2017,1350.719723183391
11581,2018,1648.0248545742993
11581,2019,1727.0559290131755
11581,2020,1555.3677130044844
11581,2021,1841.6849538294405
11590,2011,1359.6673563011605
11590,2012,1339.85705295334
11590,2013,NA
11590,2014,NA
11590,2015,1548.1957263422516
11590,2016,1631.6945122502486
11590,2017,1664.429481428315
11590,2018,1736.3526156043563
11590,2019,1775.5698697641676
11590,2020,1832.0627880685277
11590,2021,NA
11596,2011,NA
11596,2012,NA
11596,2013,NA
11596,2014,NA
11596,2015,NA
11596,2016,NA
11596,2017,NA
11596,2018,NA
11596,2019,2115.7846020761244
11596,2020,NA
11596,2021,NA
11598,2011,1409
11598,2012,1411
11598,2013,1408
11598,2014,NA
11598,2015,NA
11598,2016,NA
11598,2017,3181
11598,2018,3113
11598,2019,3093
11598,2020,3229
11598,2021,3154
11691,2011,886.2053282721777
11691,2012,937.2617749825297
11691,2013,1026.505913639863
11691,2014,1065.0090450873438
11691,2015,1107.3420277948928
11691,2016,1125.3702144990498
11691,2017,1180.467539479012
11691,2018,1271.3640647816276
11691,2019,1285.5436518498802
11691,2020,1268.2471073281022
11691,2021,1324.9076185540296
11692,2011,NA
11692,2012,NA
11692,2013,NA
11692,2014,NA
11692,2015,NA
11692,2016,NA
11692,2017,NA
11692,2018,NA
11692,2019,NA
11692,2020,NA
11692,2021,NA
11693,2011,808.6865946800106
11693,2012,806.5774058577406
11693,2013,806.7072847682119
11693,2014,949.4646170156374
11693,2015,1011.8339512711865
11693,2016,1062.3996798292424
11693,2017,1178.3354463814053
11693,2018,1180.76522644456
11693,2019,1098.160340821069
11693,2020,1010.7464968152866
11693,2021,993.5377111586962
11694,2011,1148.94297317878
11694,2012,1214.2426637517867
11694,2013,1201.2363054104162
11694,2014,1241.219937112263
11694,2015,NA
11694,2016,NA
11694,2017,NA
11694,2018,NA
11694,2019,1408.3971275601257
11694,2020,NA
11694,2021,1597.0990157314714
11701,2011,1450.223623288346
11701,2012,1562.3071901792673
11701,2013,1570.608162861943
11701,2014,1570.608695652174
11701,2015,1762.747563058989
11701,2016,NA
11701,2017,NA
11701,2018,1756.0657648283038
11701,2019,1767.0326335481188
11701,2020,1769.985752448798
11701,2021,NA
11702,2011,1516.3420114675346
11702,2012,1606.1094112192861
11702,2013,1658.9774222488038
11702,2014,1549.766616766467
11702,2015,NA
11702,2016,NA
11702,2017,1706.8270550556656
11702,2018,1769.6386850152905
11702,2019,2164.4812462189957
11702,2020,2324.1234458259323
11702,2021,2345.274183976261
11703,2011,1616.5757214720677
11703,2012,1609.3586642124637
11703,2013,1661.784377862096
11703,2014,1707.873595134206
11703,2015,1661.8863788263602
11703,2016,1718.3131912597787
11703,2017,1908.6669361358124
11703,2018,1937.3749657628048
11703,2019,1909.5873407316071
11703,2020,1870.7022063680804
11703,2021,1971.5261729352462
11704,2011,1442.7580963665087
11704,2012,1505.1708741708742
11704,2013,1475.3176003966287
11704,2014,1528.1836755233494
11704,2015,1518.9731434384537
11704,2016,1609.2529502308876
11704,2017,1689.8123779171378
11704,2018,1720.6337954211301
11704,2019,1786.3230510964222
11704,2020,2082.292138810198
11704,2021,2148.059264352011
11705,2011,1241.13849229012
11705,2012,1330.4565217391305
11705,2013,1367.4616497829234
11705,2014,1602.078138718174
11705,2015,1645.359623307828
11705,2016,1686.1607949412828
11705,2017,1479.5095011876485
11705,2018,1771.9347442680776
11705,2019,1702.806106870229
11705,2020,1612.6580138846966
11705,2021,1561.9338770754441
11706,2011,NA
11706,2012,1649.0634968402046
11706,2013,NA
11706,2014,1699.6606157857786
11706,2015,NA
11706,2016,NA
11706,2017,NA
11706,2018,NA
11706,2019,NA
11706,2020,NA
11706,2021,NA
11709,2011,1898
11709,2012,1865
11709,2013,2001
11709,2014,2001
11709,2015,1420
11709,2016,1368
11709,2017,1382
11709,2018,1366
11709,2019,1455
11709,2020,1514
11709,2021,1759
11710,2011,1494.5377376071563
11710,2012,1742.8709077380952
11710,2013,1666.1882385782078
11710,2014,1731.9402609506058
11710,2015,1776.51415448069
11710,2016,NA
11710,2017,1683.9532010482965
11710,2018,NA
11710,2019,1884.5832081141998
11710,2020,NA
11710,2021,2331.84152184124
11713,2011,1463
11713,2012,1592
11713,2013,1566
11713,2014,1781
11713,2015,1871
11713,2016,1697
11713,2017,1667
11713,2018,1719
11713,2019,1887
11713,2020,1827
11713,2021,2139
11714,2011,1450.9182269163066
11714,2012,1487.8426517571886
11714,2013,1430.9237288135594
11714,2014,1573.1810823678782
11714,2015,1856.2676952441545
11714,2016,1841.9848942598187
11714,2017,1906.5778855176727
11714,2018,1899.400710863854
11714,2019,NA
11714,2020,NA
11714,2021,2353.9912523020257
11715,2011,1787
11715,2012,1765
11715,2013,1772
11715,2014,1766
11715,2015,1682
11715,2016,1600
11715,2017,1659
11715,2018,1750
11715,2019,1722
11715,2020,1784
11715,2021,1786
11716,2011,1575
11716,2012,1645
11716,2013,1701
11716,2014,1626
11716,2015,1625
11716,2016,1566
11716,2017,1692
11716,2018,1797
11716,2019,1906
11716,2020,1990.553412462908
11716,2021,2164.8333333333335
11717,2011,1251.0588408139279
11717,2012,1337.1242010459036
11717,2013,1228.5029534649186
11717,2014,1324.9100760729152
11717,2015,1285.5897787068407
11717,2016,1292.2823624004093
11717,2017,1353.1166072597657
11717,2018,NA
11717,2019,1468.7920382858385
11717,2020,NA
11717,2021,NA
11718,2011,1331
11718,2012,1362
11718,2013,1344
11718,2014,1304
11718,2015,1265
11718,2016,1138
11718,2017,1097
11718,2018,1244
11718,2019,2542
11718,2020,3036
11718,2021,1950
11719,2011,1758.7227452171273
11719,2012,1669.752193645991
11719,2013,1632.6948694869486
11719,2014,1554.7239208633093
11719,2015,1625.9982046678635
11719,2016,1595.6911544227887
11719,2017,1605.9216921692168
11719,2018,1643.067615658363
11719,2019,1742.3843416370107
11719,2020,1706.4540192926045
11719,2021,1730.7906371911574
11720,2011,NA
11720,2012,1708.687958317252
11720,2013,1781.7723901882487
11720,2014,1643.5923149015932
11720,2015,2016.2883121803372
11720,2016,1633.863472142993
11720,2017,1461.7271863117871
11720,2018,1756.581912243725
11720,2019,1875.5280705115922
11720,2020,2136.808843051159
11720,2021,NA
11721,2011,1751.752999586264
11721,2012,1828.4995836802664
11721,2013,2001
11721,2014,1902.9270386266094
11721,2015,1732.8691275167785
11721,2016,1768.6488833746898
11721,2017,2494.6666666666665
11721,2018,1969.9142156862745
11721,2019,2129.1803937324225
11721,2020,2300.7477064220184
11721,2021,NA
11722,2011,1358.2462040406576
11722,2012,1360.9190232963747
11722,2013,1394.0090829911658
11722,2014,1468.9085700049825
11722,2015,1465.6860583016476
11722,2016,NA
11722,2017,NA
11722,2018,1502.0458970792768
11722,2019,NA
11722,2020,1735.0389547309112
11722,2021,NA
11724,2020,2674
11724,2021,NA
11725,2011,NA
11725,2012,NA
11725,2013,NA
11725,2014,NA
11725,2015,NA
11725,2016,NA
11725,2017,NA
11725,2018,NA
11725,2019,NA
11725,2020,NA
11725,2021,NA
11726,2011,1328
11726,2012,1335
11726,2013,1228
11726,2014,1307
11726,2015,1353
11726,2016,1507
11726,2017,1573
11726,2018,1773
11726,2019,1773
11726,2020,1645.9539877300613
11726,2021,1720.721632196758
11727,2011,1397.391905737705
11727,2012,1486.837744929529
11727,2013,NA
11727,2014,1670.244327802235
11727,2015,1759.8487754752525
11727,2016,NA
11727,2017,NA
11727,2018,NA
11727,2019,NA
11727,2020,NA
11727,2021,NA
11729,2011,1212.885017012789
11729,2012,1272.2297313291515
11729,2013,1241.1050779875688
11729,2014,1295.9184036001895
11729,2015,1471.6308749096168
11729,2016,1445.280275116679
11729,2017,1460.8131500742943
11729,2018,1611.302278735994
11729,2019,1565.833374414592
11729,2020,NA
11729,2021,NA
11730,2011,1198.4065474808451
11730,2012,1158.7894736842106
11730,2013,1168.0452751335035
11730,2014,1147.969754253308
11730,2015,NA
11730,2016,NA
11730,2017,NA
11730,2018,NA
11730,2019,NA
11730,2020,NA
11730,2021,NA
11731,2011,1445.9174208850884
11731,2012,NA
11731,2013,NA
11731,2014,NA
11731,2015,NA
11731,2016,NA
11731,2017,NA
11731,2018,1887.4476292846052
11731,2019,1869.9240324892498
11731,2020,NA
11731,2021,NA
11732,2011,1641.5324980422865
11732,2012,1774.8354037267081
11732,2013,1772.8070539419086
11732,2014,1816.1038392166968
11732,2015,2074.1373752877976
11732,2016,2058.6993447580644
11732,2017,1970.7651271918992
11732,2018,2074.4656357388317
11732,2019,2086.590163934426
11732,2020,1994.1675620363264
11732,2021,2208.336217867142
11733,2011,1690.0080153895478
11733,2012,1712.6837329876864
11733,2013,NA
11733,2014,NA
11733,2015,NA
11733,2016,2024.7867647058824
11733,2017,NA
11733,2018,NA
11733,2019,NA
11733,2020,NA
11733,2021,NA
11735,2011,1397.106461713635
11735,2012,1629.6721885649374
11735,2013,1577.3794114864227
11735,2014,1632.2904712632867
11735,2015,1704.1674757281553
11735,2016,1765.528226555246
11735,2017,NA
11735,2018,NA
11735,2019,1766.7245889726587
11735,2020,1843.263795045045
11735,2021,1978.8860019175456
11738,2011,1809.9745951095585
11738,2012,1888.801646351116
11738,2013,1818.5859964669985
11738,2014,1774.9794896640826
11738,2015,1848.5576828669612
11738,2016,1859.1403846153846
11738,2017,1875.4929487179488
11738,2018,1903.5803357314148
11738,2019,NA
11738,2020,NA
11738,2021,2303.967298888162
11739,2011,2001
11739,2012,NA
11739,2013,NA
11739,2014,1805
11739,2015,1782
11739,2016,1814
11739,2017,2040
11739,2018,2408
11739,2019,2661
11739,2020,2473
11739,2021,2563
11740,2011,1385
11740,2012,1393
11740,2013,1413
11740,2014,1400
11740,2015,1407
11740,2016,1411
11740,2017,1641
11740,2018,1571
11740,2019,3028
11740,2020,2456.4989059080963
11740,2021,NA
11741,2011,1702.4482683273243
11741,2012,1617.8437263590188
11741,2013,1704.4567767158992
11741,2014,1755.3861375314311
11741,2015,NA
11741,2016,1869.9176234533497
11741,2017,2018.651126477805
11741,2018,2130.97215105269
11741,2019,2020.186859688196
11741,2020,1801.1929013772067
11741,2021,NA
11742,2011,1227.5647567567567
11742,2012,1291.4217569609325
11742,2013,1488.043654173765
11742,2014,1513.502412418712
11742,2015,1473.6155805561452
11742,2016,1471.5408271474018
11742,2017,1474.6008421052632
11742,2018,1414.2208121827412
11742,2019,1445.7082616179002
11742,2020,1659.9475192943771
11742,2021,1900.948283355063
11743,2011,NA
11743,2012,NA
11743,2013,NA
11743,2014,NA
11743,2015,NA
11743,2016,NA
11743,2017,NA
11743,2018,NA
11743,2019,NA
11743,2020,NA
11743,2021,NA
11746,2011,NA
11746,2012,NA
11746,2013,NA
11746,2014,NA
11746,2015,NA
11746,2016,NA
11746,2017,NA
11746,2018,NA
11746,2019,NA
11746,2020,NA
11746,2021,NA
11747,2011,2001
11747,2012,2001
11747,2013,2001
11747,2014,2001
11747,2015,1973
11747,2016,2278
11747,2017,2000
11747,2018,2301
11747,2019,2329
11747,2020,NA
11747,2021,NA
11749,2011,1809.159660624759
11749,2012,1987.225352112676
11749,2013,1944.320512820513
11749,2014,1865.2848151062155
11749,2015,1638.2344689378758
11749,2016,1600.7639450282943
11749,2017,1498.781847133758
11749,2018,1574.6786435203876
11749,2019,1523.6713780918728
11749,2020,NA
11749,2021,NA
11751,2011,NA
11751,2012,1306.1250232212521
11751,2013,NA
11751,2014,1490.9460966542752
11751,2015,1470.8596226415095
11751,2016,NA
11751,2017,NA
11751,2018,NA
11751,2019,NA
11751,2020,1651.9488158899924
11751,2021,2040.960702022129
11752,2011,1906.5459619172686
11752,2012,1786.6622792937399
11752,2013,1716.6869867340492
11752,2014,1630.2221180880974
11752,2015,1523.8102692548528
11752,2016,NA
11752,2017,1450.4860807006569
11752,2018,2115.22
11752,2019,2298.103937007874
11752,2020,2477.377446411929
11752,2021,2440.2467451952884
11753,2011,NA
11753,2012,1876.0583226905067
11753,2013,1920.5500848896434
11753,2014,1930.092731829574
11753,2015,2204.761621953717
11753,2016,2162.8833196384553
11753,2017,NA
11753,2018,NA
11753,2019,NA
11753,2020,NA
11753,2021,NA
11754,2011,1106.700117370892
11754,2012,1085.262319052493
11754,2013,1092.22067767159
11754,2014,1148.54389998563
11754,2015,1213.7607344632768
11754,2016,1321.5768698060942
11754,2017,1340.8951361604118
11754,2018,1321.2087747894593
11754,2019,1344.5945653643369
11754,2020,1292.3125664187035
11754,2021,1339.8475499092558
11755,2011,1577.8335451080052
11755,2012,1543.5846897253307
11755,2013,1711.3456402199529
11755,2014,1740.5641690432979
11755,2015,1778.252321981424
11755,2016,1759.4762641898865
11755,2017,1740.5896130346232
11755,2018,1814.2957121734844
11755,2019,1857.4829243612446
11755,2020,1811.2057894736843
11755,2021,NA
11756,2011,1580.820972663304
11756,2012,1662.948254286072
11756,2013,1593.2712099263085
11756,2014,1595.423972169513
11756,2015,NA
11756,2016,NA
11756,2017,NA
11756,2018,NA
11756,2019,NA
11756,2020,NA
11756,2021,NA
11757,2011,1510.7265183293816
11757,2012,1491.1432025792585
11757,2013,1435.2202386212991
11757,2014,1454.8759600953474
11757,2015,1435.487442518571
11757,2016,1522.8354850277926
11757,2017,1539.0915254237289
11757,2018,1595.6245984396512
11757,2019,1584.7873875562218
11757,2020,1659.4730943425193
11757,2021,NA
11758,2011,1545.6347846776112
11758,2012,1473.0439639209128
11758,2013,1423.0198090692124
11758,2014,NA
11758,2015,NA
11758,2016,NA
11758,2017,NA
11758,2018,NA
11758,2019,NA
11758,2020,NA
11758,2021,NA
11762,2011,NA
11762,2012,NA
11762,2013,NA
11762,2014,NA
11762,2015,NA
11762,2016,NA
11762,2017,NA
11762,2018,NA
11762,2019,NA
